DEPTH,ACOUSTICIMPEDANCE1,AI,AVG_PIGN,CALI,CALI[DERIVED]1,DEVI,DFL,DT,FACIES,FLD1,GR,HDRS,HMRS,DEPTH_1,NPHI,PEF,PERF_INT,PERMEABILITY,PIGN,PIGN_MODELLING,PIMP,RHOB,LLD,RT_MODELLING,RT_POWER,SP,SUWI,SUWI_MODELLING,SXWI,TDVSS,VCL,WATER_VOL,ZLT
1461.3788,7132.7183,7145579.0,nan,8.8569,8.8569,0.9188,2.4479,111.3489,0.0,0.0,58.7878,2.1848,2.38,1461.3788,0.4765,6.5777,nan,0.4782,0.0292,0.0292,23443.502,2.6057,2.4078,2.4078,5.7974,-197.9445,1.0,1.0,1.0,-1374.0088,67.875,0.0292,8.0
1461.4028,7192.2065,7192206.5,nan,8.8515,8.8515,0.9223,2.5195,111.2661,0.0,0.0,58.3018,2.2316,2.4276,1461.4028,0.4772,6.6117,nan,0.6467,0.03,0.03,23596.4785,2.6255,2.4782,2.4782,6.1679,-197.9466,1.0,1.0,1.0,-1374.0328,66.9572,0.03,8.0
1461.5312,7597.6904,7581731.0,nan,8.8225,8.8225,0.8423,2.9024,109.5728,0.0,0.0,55.7021,2.4817,2.6822,1461.5312,0.4807,6.8388,nan,1.5483,0.0345,0.0345,24874.4453,2.7313,2.8548,2.8548,8.1501,-197.9351,1.0,1.0,1.0,-1374.1611,62.047,0.0345,8.0
1461.5552,7654.5391,7654539.5,nan,8.8335,8.8335,0.8273,3.0149,109.2563,0.0,0.0,55.3911,2.5646,2.7595,1461.5552,0.48,6.8812,nan,1.6849,0.0346,0.0346,25113.3184,2.7438,2.9213,2.9213,8.5578,-197.933,1.0,1.0,1.0,-1374.1852,61.9234,0.0346,8.0
1461.6836,8090.6201,8056565.0,nan,8.8923,8.8923,0.6409,3.6169,105.8845,0.0,0.0,53.7274,3.0082,3.1728,1461.6836,0.4763,6.9489,nan,2.4156,0.0352,0.0352,26432.2988,2.8106,3.2771,3.2771,10.7395,-197.9215,1.0,1.0,1.0,-1374.3136,61.262,0.0352,8.0
1461.7076,8131.71,8131710.0,nan,8.9035,8.9035,0.6061,3.817,105.2542,0.0,0.0,53.9116,3.0689,3.2255,1461.7076,0.4791,6.9616,nan,2.2492,0.0342,0.0342,26678.8379,2.8081,3.283,3.283,10.7784,-197.9194,1.0,1.0,1.0,-1374.3375,62.3281,0.0342,8.0
1461.836,8373.1182,8344262.5,nan,8.9634,8.9634,0.5912,4.8878,101.7249,0.0,0.0,54.897,3.3937,3.5074,1461.8359,0.4937,6.7042,nan,1.3586,0.0291,0.0291,27376.1895,2.7945,3.3145,3.3145,10.9862,-197.9211,1.0,1.0,1.0,-1374.4659,68.032,0.0291,8.0
1461.86,8383.9922,8383992.0,nan,8.9681,8.9681,0.5884,5.0271,101.0652,0.0,0.0,55.7094,3.3759,3.4887,1461.86,0.4987,6.6561,nan,1.1938,0.0276,0.0276,27506.5352,2.78,3.2544,3.2544,10.6107,-197.9214,1.0,1.0,1.0,-1374.49,69.6301,0.0276,8.0
1461.9884,8261.082,8247630.5,nan,8.9937,8.9937,0.5354,5.7725,99.7034,0.0,0.0,60.0559,3.2807,3.3887,1461.9884,0.5251,6.1912,nan,0.3124,0.0201,0.0201,27059.1543,2.7023,2.9329,2.9329,8.6017,-197.9261,1.0,1.0,1.0,-1374.6184,78.18,0.0201,8.0
1462.0125,8222.0361,8222036.0,nan,8.9915,8.9915,0.5254,5.6059,99.4478,0.0,0.0,61.1367,3.2024,3.3138,1462.0125,0.5294,6.1039,nan,0.2773,0.0196,0.0196,26975.1836,2.6826,2.8605,2.8605,8.2102,-197.927,1.0,1.0,1.0,-1374.6425,79.2348,0.0196,8.0
1462.1408,7712.2222,7725322.5,nan,8.9796,8.9796,0.5658,4.7189,101.8837,0.0,0.0,66.8904,2.7858,2.9151,1462.1407,0.5521,5.6289,nan,0.0903,0.0168,0.0168,25345.5469,2.5779,2.475,2.475,6.1256,-197.9341,1.0,1.0,1.0,-1374.7708,84.85,0.0168,8.0
1462.1648,7632.4067,7632406.5,nan,8.9784,8.9784,0.5734,4.5055,102.3394,0.0,0.0,67.6166,2.7186,2.85,1462.1648,0.5493,5.54,nan,0.0929,0.0178,0.0178,25040.7051,2.5627,2.4357,2.4357,5.9409,-197.9354,1.0,1.0,1.0,-1374.7948,84.5635,0.0178,8.0
1462.2932,7113.5254,7139822.0,nan,8.9718,8.9718,0.546,3.3637,106.3041,0.0,0.0,71.5021,2.3592,2.5016,1462.2932,0.5341,5.2267,nan,0.1064,0.0233,0.0233,23424.6133,2.481,2.2255,2.2255,4.9527,-197.9263,1.0,1.0,1.0,-1374.9232,83.031,0.0233,8.0
1462.3173,7047.3667,7047366.5,nan,8.9717,8.9717,0.5408,3.2584,107.0482,0.0,0.0,71.5177,2.3314,2.4753,1462.3173,0.5284,5.1679,nan,0.1126,0.0244,0.0244,23121.2812,2.4751,2.2196,2.2196,4.9267,-197.9246,1.0,1.0,1.0,-1374.9473,82.2101,0.0244,8.0
1462.4456,6807.7573,6827981.0,nan,8.971,8.971,0.5092,2.6983,109.4172,0.0,0.0,71.6009,2.1835,2.3352,1462.4456,0.4982,5.1265,nan,0.1453,0.0299,0.0299,22401.5117,2.4439,2.1882,2.1882,4.7881,-197.9148,1.0,1.0,1.0,-1375.0756,77.84,0.0299,8.0
1462.4696,6786.9424,6786942.5,nan,8.971,8.971,0.5033,2.712,109.8603,0.0,0.0,70.921,2.1847,2.3374,1462.4696,0.4944,5.1188,nan,0.1595,0.0305,0.0305,22266.8711,2.4462,2.2044,2.2044,4.8608,-197.913,1.0,1.0,1.0,-1375.0996,77.1269,0.0305,8.0
1462.598,6850.395,6860659.5,nan,8.971,8.971,0.5298,2.7853,109.4129,0.0,0.0,67.2832,2.191,2.3492,1462.598,0.4743,5.2622,nan,0.2359,0.0333,0.0333,22508.7246,2.4591,2.2912,2.2912,5.2497,-197.9144,1.0,1.0,1.0,-1375.228,73.312,0.0333,8.0
1462.6221,6874.4956,6874496.0,nan,8.9681,8.9681,0.5348,2.825,109.3289,0.0,0.0,66.3402,2.2122,2.3704,1462.6221,0.4728,5.2891,nan,0.2588,0.0334,0.0334,22554.1191,2.4658,2.3243,2.3243,5.4081,-197.9146,1.0,1.0,1.0,-1375.2521,72.6919,0.0334,8.0
1462.7504,7134.5288,7144436.0,nan,8.9528,8.9528,0.5254,3.0366,106.881,0.0,0.0,61.3205,2.3253,2.4833,1462.7504,0.4651,5.4834,nan,0.3811,0.0338,0.0338,23439.75,2.5018,2.5003,2.5003,6.2515,-197.9273,1.0,1.0,1.0,-1375.3804,69.391,0.0338,8.0
1462.7744,7194.9316,7194931.5,nan,8.9448,8.9448,0.5236,3.0986,106.4231,0.0,0.0,60.5279,2.3627,2.5202,1462.7744,0.4641,5.5197,nan,0.4037,0.0334,0.0334,23605.418,2.5122,2.5428,2.5428,6.4755,-197.9297,1.0,1.0,1.0,-1375.4044,69.0313,0.0334,8.0
1462.9028,7550.5977,7562400.5,nan,8.902,8.902,0.5603,3.4301,103.65,0.0,0.0,56.2873,2.5631,2.7173,1462.9028,0.459,5.7527,nan,0.5245,0.0314,0.0314,24811.0254,2.5676,2.7702,2.7702,7.674,-197.9274,1.0,1.0,1.0,-1375.5328,67.107,0.0314,8.0
1462.9268,7631.0864,7631086.5,nan,8.8962,8.8962,0.5672,3.5029,103.1317,0.0,0.0,55.5705,2.6078,2.7637,1462.9268,0.4617,5.7962,nan,0.6204,0.0318,0.0318,25036.373,2.582,2.8113,2.8113,7.9122,-197.927,1.0,1.0,1.0,-1375.5568,66.4361,0.0318,8.0
1463.0552,8063.5757,8071508.0,nan,8.8655,8.8655,0.6021,3.8928,100.511,0.0,0.0,51.7357,2.8466,3.0121,1463.0552,0.4766,6.0406,nan,1.1334,0.0338,0.0338,26481.3262,2.659,3.0309,3.0309,9.1864,-197.9176,1.0,1.0,1.0,-1375.6852,62.847,0.0338,8.0
1463.0792,8153.8301,8153830.0,nan,8.8674,8.8674,0.6086,3.9372,100.0212,0.0,0.0,51.0306,2.8843,3.0583,1463.0792,0.4769,6.0863,nan,1.4726,0.0349,0.0349,26751.4102,2.6757,3.0744,3.0744,9.4621,-197.9159,1.0,1.0,1.0,-1375.7092,61.5906,0.0349,8.0
1463.2076,8730.5068,8732795.0,nan,8.8777,8.8777,0.6062,4.1749,96.5259,0.0,0.0,47.258,3.0857,3.3051,1463.2076,0.4787,6.3325,nan,3.2872,0.041,0.041,28650.9043,2.7648,3.3071,3.3071,10.9372,-197.9153,1.0,1.0,1.0,-1375.8376,54.869,0.041,8.0
1463.2316,8841.0137,8841013.0,nan,8.8817,8.8817,0.6058,4.1955,95.8726,0.0,0.0,46.6339,3.1318,3.3664,1463.2316,0.4739,6.3785,nan,3.8934,0.0419,0.0419,29005.9492,2.7809,3.3635,3.3635,11.3302,-197.9152,1.0,1.0,1.0,-1375.8616,53.8764,0.0419,8.0
1463.36,9584.5293,9565173.0,nan,8.9034,8.9034,0.5517,4.3055,91.1653,0.0,0.0,43.2948,3.3782,3.6942,1463.36,0.4483,6.5922,nan,7.137,0.0468,0.0468,31381.8027,2.8667,3.665,3.665,13.4324,-197.9192,1.0,1.0,1.0,-1375.99,48.566,0.0468,8.0
1463.384,9700.5303,9700530.0,nan,8.9039,8.9039,0.5416,4.5637,90.2854,0.0,0.0,43.0413,3.4434,3.7744,1463.384,0.4456,6.6321,nan,7.152,0.0464,0.0464,31825.8867,2.8734,3.6994,3.6994,13.6915,-197.92,1.0,1.0,1.0,-1376.014,48.9921,0.0464,8.0
1463.5124,10313.8877,10281874.0,nan,8.9068,8.9068,0.4938,5.9447,85.9744,0.0,0.0,41.6847,3.7926,4.2032,1463.5125,0.4311,6.6474,nan,7.2324,0.0443,0.0443,33733.1836,2.9092,3.8831,3.8831,15.0782,-197.9178,1.0,1.0,1.0,-1376.1423,51.272,0.0443,8.0
1463.5364,10390.5371,10390537.0,nan,8.9103,8.9103,0.4849,6.5063,85.1686,0.0,0.0,42.1376,3.8151,4.2315,1463.5364,0.4372,6.6503,nan,6.5955,0.0428,0.0428,34089.6875,2.9034,3.8443,3.8443,14.7865,-197.9174,1.0,1.0,1.0,-1376.1664,52.929,0.0428,8.0
1463.6648,10479.2168,10452419.0,nan,8.9292,8.9292,0.5745,9.5108,83.5377,0.0,0.0,44.5604,3.935,4.3831,1463.6648,0.4699,6.4474,nan,3.188,0.0347,0.0347,34292.7148,2.8721,3.6368,3.6368,13.2265,-197.9137,1.0,1.0,1.0,-1376.2948,61.794,0.0347,8.0
1463.6888,10463.9863,10463986.0,nan,8.9313,8.9313,0.5913,9.5716,83.2329,0.0,0.0,45.6191,3.868,4.3072,1463.6888,0.4781,6.4095,nan,2.817,0.0332,0.0332,34330.6641,2.8574,3.5486,3.5486,12.6345,-197.913,1.0,1.0,1.0,-1376.3187,63.4828,0.0332,8.0
1463.8172,9871.7607,9866676.0,nan,8.9427,8.9427,0.5089,9.897,85.808,0.0,0.0,51.2833,3.5096,3.9014,1463.8171,0.5219,6.0646,nan,0.8325,0.025,0.025,32370.9824,2.7791,3.0769,3.0769,9.4675,-197.913,1.0,1.0,1.0,-1376.4471,72.518,0.025,8.0
1463.8412,9755.0283,9755029.0,nan,8.943,8.943,0.4935,9.3575,86.2893,0.0,0.0,52.3712,3.4127,3.7898,1463.8412,0.5256,6.0001,nan,0.7429,0.0243,0.0243,32004.6875,2.7617,3.0171,3.0171,9.1221,-197.913,1.0,1.0,1.0,-1376.4712,73.3078,0.0243,8.0
1463.9696,8883.5547,8905751.0,nan,8.9443,8.9443,0.4838,6.4712,91.5496,0.0,0.0,58.1911,2.8941,3.1929,1463.9696,0.5456,5.6629,nan,0.2635,0.0204,0.0204,29218.3418,2.6683,2.6971,2.6971,7.2742,-197.913,1.0,1.0,1.0,-1376.5996,77.533,0.0204,8.0
1463.9937,8746.3457,8746346.0,nan,8.9402,8.9402,0.482,6.0796,92.5369,0.0,0.0,58.9923,2.8535,3.1432,1463.9937,0.5421,5.5996,nan,0.2449,0.0203,0.0203,28695.3594,2.6554,2.6896,2.6896,7.2343,-197.913,1.0,1.0,1.0,-1376.6237,77.7289,0.0203,8.0
1464.122,8072.8237,8093523.0,nan,8.9182,8.9182,0.4223,3.995,97.6684,0.0,0.0,63.2576,2.6373,2.8788,1464.1219,0.5231,5.4249,nan,0.1455,0.0196,0.0196,26553.5547,2.5868,2.6499,2.6499,7.0219,-197.9248,1.0,1.0,1.0,-1376.752,78.772,0.0196,8.0
1464.146,7971.4048,7971405.0,nan,8.9113,8.9113,0.4111,3.9258,98.6283,0.0,0.0,63.692,2.6417,2.8798,1464.146,0.5217,5.3922,nan,0.1444,0.0199,0.0199,26152.9043,2.5794,2.6637,2.6637,7.0963,-197.927,1.0,1.0,1.0,-1376.776,79.1404,0.0199,8.0
1464.2744,7624.4814,7626419.5,nan,8.8747,8.8747,0.4342,3.5559,101.5347,0.0,0.0,66.0162,2.6652,2.8857,1464.2744,0.5147,5.3551,nan,0.1386,0.0212,0.0212,25021.0625,2.5399,2.7376,2.7376,7.4943,-197.927,1.0,1.0,1.0,-1376.9044,81.111,0.0212,8.0
1464.2985,7561.6675,7561667.5,nan,8.8701,8.8701,0.4385,3.6232,102.0802,0.0,0.0,65.8755,2.6814,2.9017,1464.2985,0.5154,5.3481,nan,0.1507,0.0222,0.0222,24808.6211,2.5325,2.7513,2.7513,7.5705,-197.927,1.0,1.0,1.0,-1376.9285,81.0866,0.0222,8.0
1464.4268,7395.7163,7381897.5,nan,8.8456,8.8456,0.4388,3.9813,102.7491,0.0,0.0,65.1263,2.7678,2.9867,1464.4268,0.5191,5.3239,nan,0.2154,0.0272,0.0272,24218.8223,2.4931,2.8242,2.8242,7.9761,-197.927,1.0,1.0,1.0,-1377.0568,80.957,0.0272,8.0
1464.4508,7348.2695,7348269.5,nan,8.845,8.845,0.4389,4.0214,102.8742,0.0,0.0,64.6965,2.7782,2.9975,1464.4508,0.5184,5.3194,nan,0.1848,0.0254,0.0254,24108.4941,2.4801,2.8447,2.8447,8.0947,-197.927,1.0,1.0,1.0,-1377.0808,80.3998,0.0254,8.0
1464.5792,7077.4683,7049920.0,nan,8.8418,8.8418,0.4466,4.236,103.8202,0.0,0.0,62.3975,2.834,3.0557,1464.5792,0.5143,5.1302,nan,0.0212,0.0161,0.0161,23129.6582,2.4107,2.9545,2.9545,8.7291,-197.9209,1.0,1.0,1.0,-1377.2092,77.419,0.0161,8.0
1464.6033,6993.9214,6993921.5,nan,8.8416,8.8416,0.448,4.2126,103.9978,0.0,0.0,61.9154,2.8568,3.0798,1464.6033,0.5232,5.0947,nan,0.0178,0.0135,0.0151,22945.9355,2.3863,3.0161,3.0161,9.1174,-197.9198,1.0,1.0,1.0,-1377.2333,74.7701,0.0135,8.0
1464.7316,6384.0649,6368396.5,nan,8.8403,8.8403,0.5757,4.088,107.735,3.0,0.0,59.3487,2.9783,3.2081,1464.7316,0.5706,4.5872,nan,0.0,0.0001,0.01,20893.6895,2.2565,3.3443,3.3443,11.1843,-197.9141,1.0,1.0,1.0,-1377.3616,60.668,0.0001,8.0
1464.7556,6251.3848,6251385.0,nan,8.841,8.841,0.5996,4.0969,108.4341,3.0,0.0,58.7407,3.0499,3.2808,1464.7556,0.5853,4.4923,nan,0.0,0.0001,0.01,20509.793,2.224,3.5022,3.5022,12.3987,-197.913,1.0,1.0,1.0,-1377.3856,56.1223,0.0001,8.0
1464.884,5419.3569,5425760.0,nan,8.8445,8.8445,0.6018,4.1444,115.2849,3.0,0.0,55.4877,3.4327,3.6696,1464.884,0.664,3.7807,nan,0.0,0.0001,0.01,17801.0488,2.0498,4.3469,4.3469,18.8957,-197.9135,1.0,1.0,1.0,-1377.514,31.803,0.0001,8.0
1464.908,5271.4375,5271437.5,nan,8.8518,8.8518,0.6022,4.3182,116.5654,3.0,0.0,54.9216,3.6251,3.8674,1464.908,0.6759,3.6477,nan,0.0,0.0001,0.01,17294.7422,2.016,4.6216,4.6216,21.7625,-197.9136,1.0,1.0,1.0,-1377.538,28.9113,0.0001,8.0
1465.0364,4467.0088,4497500.0,nan,8.8909,8.8909,0.7061,5.2475,125.2175,3.0,0.0,51.8926,4.6542,4.9256,1465.0364,0.7395,2.8799,nan,0.0,0.0001,0.01,14755.5762,1.8351,6.091,6.091,37.1,-197.919,1.0,1.0,1.0,-1377.6664,13.441,0.0001,8.0
1465.0604,4352.8384,4352838.5,nan,8.8994,8.8994,0.7255,5.8897,126.8347,3.0,0.0,51.8889,4.9693,5.2666,1465.0604,0.7365,2.7364,nan,0.0,0.0001,0.01,14280.9658,1.8113,6.3706,6.3706,41.0023,-197.92,1.0,1.0,1.0,-1377.6904,13.0676,0.0001,8.0
1465.1888,3838.8662,3882875.0,nan,8.945,8.945,0.6793,9.3254,133.703,3.0,0.0,51.8689,6.6547,7.0912,1465.1888,0.7204,2.1777,nan,0.0,0.0001,0.01,12739.0918,1.6839,7.8664,7.8664,61.8795,-197.9208,1.0,1.0,1.0,-1377.8188,11.07,0.0001,8.0
1465.2128,3795.0315,3795031.5,nan,8.9468,8.9468,0.6707,10.7625,134.9868,3.0,0.0,52.6876,6.9233,7.3948,1465.2128,0.7119,2.0733,nan,0.0,0.0001,0.01,12450.8906,1.6807,7.9721,7.9721,63.6136,-197.9209,1.0,1.0,1.0,-1377.8428,12.8032,0.0001,8.0
1465.3412,3681.2935,3714802.25,nan,8.9564,8.9564,0.6585,18.451,137.7204,3.0,0.0,57.0674,8.3603,9.0192,1465.3412,0.6663,1.9256,nan,0.0,0.0001,0.01,12187.6719,1.6633,8.5376,8.5376,72.8909,-197.9293,1.0,1.0,1.0,-1377.9712,22.076,0.0001,8.0
1465.3652,3699.8064,3699806.25,nan,8.9552,8.9552,0.6562,19.2583,138.2313,3.0,0.0,58.469,8.3993,9.0614,1465.3652,0.6569,1.898,nan,0.0,0.0001,0.01,12138.4717,1.6779,8.4081,8.4081,70.7859,-197.9309,1.0,1.0,1.0,-1377.9952,25.3705,0.0001,8.0
1465.4936,3917.5994,3939347.25,nan,8.9488,8.9488,0.6203,23.577,136.61,3.0,0.0,65.9674,8.608,9.2872,1465.4937,0.6065,2.0594,nan,0.0,0.0001,0.01,12924.3672,1.7558,7.7152,7.7152,59.5237,-197.9396,1.0,1.0,1.0,-1378.1235,42.996,0.0001,8.0
1465.5176,3984.1213,3984121.25,nan,8.9456,8.9456,0.6136,22.4664,136.3069,3.0,0.0,67.6705,8.4074,9.0577,1465.5176,0.5955,2.0896,nan,0.0002,0.0015,0.01,13071.2637,1.7817,7.4781,7.4781,56.2228,-197.9412,0.9962,0.9962,0.9992,-1378.1476,45.534,0.0014,8.0
1465.646,4461.5728,4465106.5,nan,8.9281,8.9281,0.6057,16.5246,131.1695,0.0,0.0,76.7824,7.3346,7.83,1465.646,0.5369,2.4421,nan,0.0015,0.0088,0.01,14649.2979,1.92,6.2099,6.2099,38.563,-197.9461,0.9756,0.9756,0.9949,-1378.276,59.112,0.0086,8.0
1465.67,4555.0098,4555010.0,nan,8.9259,8.9259,0.6042,15.491,130.2092,0.0,0.0,78.2495,7.0874,7.5585,1465.67,0.5279,2.508,nan,0.012,0.0224,0.0234,14944.2578,1.9459,6.0411,6.0411,36.6473,-197.947,0.9372,0.9372,0.9868,-1378.2999,58.7048,0.0182,8.0
1465.7984,5093.0864,5079176.5,nan,8.9144,8.9144,0.601,9.9609,124.7325,0.0,0.0,86.0983,5.7651,6.1059,1465.7983,0.4794,2.8678,nan,0.068,0.0951,0.0951,16663.9648,2.0842,5.1379,5.1379,26.3982,-197.9482,0.7316,0.7316,0.9437,-1378.4283,56.526,0.0696,8.0
1465.8224,5177.1519,5177151.5,nan,8.9116,8.9116,0.6004,9.4759,123.7088,0.0,0.0,86.932,5.6324,5.9614,1465.8224,0.4785,2.9351,nan,0.3528,0.1063,0.1063,16985.4062,2.1012,5.0935,5.0935,25.9544,-197.9484,0.6969,0.6969,0.9366,-1378.4524,55.7169,0.072,8.0
1465.9508,5562.2495,5543514.0,nan,8.8965,8.8965,0.6382,6.8807,120.132,0.0,0.0,91.3919,4.9229,5.1882,1465.9508,0.4732,3.1706,nan,1.8763,0.1662,0.1662,18187.3828,2.1923,4.8559,4.8559,23.5798,-197.9523,0.5114,0.5114,0.8983,-1378.5808,51.388,0.085,8.0
1465.9749,5612.2783,5612278.5,nan,8.8935,8.8935,0.6453,6.7719,119.4606,0.0,0.0,91.6573,4.9098,5.1688,1465.9749,0.4736,3.2148,nan,2.4484,0.1647,0.1647,18412.9863,2.1996,4.904,4.904,24.0614,-197.953,0.5075,0.5075,0.8977,-1378.6049,51.6269,0.0836,8.0
1466.1032,5786.8159,5773132.5,nan,8.8775,8.8775,0.7517,6.1924,117.9203,0.0,0.0,93.0699,4.8405,5.0653,1466.1031,0.4753,3.3428,nan,5.4942,0.1571,0.1571,18940.7227,2.2388,5.16,5.16,26.6255,-197.9464,0.4866,0.4866,0.8945,-1378.7332,52.899,0.0764,8.0
1466.1272,5803.2217,5803222.0,nan,8.8749,8.8749,0.7716,6.3072,117.6322,0.0,0.0,92.9616,4.9113,5.1318,1466.1272,0.476,3.3668,nan,6.2528,0.1584,0.1584,19039.4414,2.2397,5.247,5.247,27.5717,-197.9451,0.4764,0.4764,0.8925,-1378.7572,52.704,0.0754,8.0
1466.2556,5818.7031,5811562.0,nan,8.8609,8.8609,0.8903,6.9213,117.5606,0.0,0.0,92.3824,5.2906,5.4879,1466.2556,0.48,3.426,nan,10.3115,0.1652,0.1652,19066.8027,2.2443,5.7126,5.7126,32.6341,-197.9321,0.4216,0.4216,0.8819,-1378.8856,51.661,0.0697,8.0
1466.2797,5813.1274,5813127.5,nan,8.8605,8.8605,0.9126,7.1804,117.5472,0.0,0.0,91.9878,5.3843,5.5775,1466.2797,0.4793,3.4371,nan,11.3471,0.1681,0.1681,19071.9395,2.2419,5.777,5.777,33.3957,-197.9296,0.4133,0.4133,0.8803,-1378.9097,51.3212,0.0694,8.0
1466.408,5733.1016,5729434.0,nan,8.8582,8.8582,1.1026,8.5597,118.5068,0.0,0.0,89.8872,5.883,6.0545,1466.408,0.4758,3.4402,nan,16.8602,0.1836,0.1836,18797.3555,2.229,6.1196,6.1196,37.4499,-197.9274,0.3691,0.3691,0.8718,-1379.038,49.512,0.0678,8.0
1466.432,5713.7778,5713778.0,nan,8.8595,8.8595,1.1381,8.7802,118.6863,0.0,0.0,89.2911,5.933,6.1015,1466.432,0.4772,3.4408,nan,17.902,0.1891,0.1891,18745.9902,2.2249,6.1364,6.1364,37.6567,-197.927,0.362,0.362,0.8706,-1379.062,49.195,0.0682,8.0
1466.5604,5582.0884,5572387.5,nan,8.866,8.866,1.1578,9.9601,120.2745,0.0,0.0,86.1021,6.2008,6.3532,1466.5604,0.4843,3.4163,nan,23.4761,0.2187,0.2187,18282.1133,2.2027,6.226,6.226,38.7632,-197.9362,0.3238,0.3238,0.864,-1379.1904,47.499,0.0708,8.0
1466.5845,5545.8496,5545849.5,nan,8.8663,8.8663,1.1615,9.9639,120.5726,0.0,0.0,85.2155,6.2044,6.3533,1466.5845,0.4901,3.4117,nan,21.5117,0.2254,0.2254,18195.0449,2.1938,6.2191,6.2191,38.6777,-197.938,0.3237,0.3237,0.8641,-1379.2145,46.7665,0.0729,8.0
1466.7128,5328.9829,5312745.5,nan,8.8676,8.8676,1.2403,9.9841,122.7766,0.0,0.0,80.4955,6.224,6.3542,1466.7128,0.5206,3.3072,nan,11.0536,0.2608,0.2608,17430.2656,2.1466,6.1824,6.1824,38.2224,-197.9528,0.3231,0.3231,0.8647,-1379.3428,42.867,0.0843,8.0
1466.7368,5269.1401,5269140.5,nan,8.8631,8.8631,1.255,9.8763,123.1889,0.0,0.0,79.0896,6.2109,6.3341,1466.7368,0.5305,3.2876,nan,9.5123,0.2422,0.2422,17287.2051,2.1296,6.2052,6.2052,38.5073,-197.9556,0.3771,0.3771,0.8754,-1379.3668,40.9602,0.086,8.0
1466.8652,4910.2021,4892391.0,nan,8.8393,8.8393,1.2551,9.2992,126.5557,0.0,0.0,71.5683,6.1405,6.227,1466.8652,0.5832,3.0473,nan,1.2663,0.1429,0.1429,16051.1523,2.0388,6.327,6.327,40.0312,-197.9645,0.6658,0.6658,0.9332,-1379.4952,30.759,0.0952,8.0
1466.8892,4821.9707,4821970.5,nan,8.8327,8.8327,1.2551,9.1218,127.185,0.0,0.0,69.6365,6.1739,6.2509,1466.8892,0.6005,3.0024,nan,1.0669,0.1204,0.122,15820.1143,2.0121,6.4617,6.4617,41.8505,-197.9662,0.7184,0.7184,0.9437,-1379.5192,28.021,0.0802,8.0
1467.0176,4310.0347,4302088.5,nan,8.7977,8.7977,1.1587,8.1723,132.198,0.0,0.0,59.3016,6.3524,6.379,1467.0176,0.6929,2.6033,nan,0.0,0.0001,0.01,14114.4639,1.8693,7.1822,7.1822,51.584,-197.9744,1.0,1.0,1.0,-1379.6476,13.373,0.0001,8.0
1467.0416,4204.9146,4204914.5,nan,8.7941,8.7941,1.1407,8.1084,133.135,0.0,0.0,57.2442,6.5123,6.5311,1467.0416,0.7094,2.5287,nan,0.0,0.0001,0.01,13795.6504,1.8367,7.5695,7.5695,58.0997,-197.9759,1.0,1.0,1.0,-1379.6716,11.6305,0.0001,8.0
1467.17,3656.448,3662964.0,nan,8.7746,8.7746,0.9157,7.7664,138.537,0.0,0.0,46.2371,7.3675,7.3444,1467.17,0.7978,2.0036,nan,0.0,0.0001,0.01,12017.5986,1.6619,9.6415,9.6415,92.9585,-197.9794,1.0,1.0,1.0,-1379.8,2.308,0.0001,8.0
1467.194,3561.6648,3561664.75,nan,8.7738,8.7738,0.8736,8.1166,139.5467,0.0,0.0,44.3794,7.8447,7.8165,1467.194,0.8088,1.9055,nan,0.0,0.0001,0.01,11685.252,1.6306,10.3596,10.3596,110.0813,-197.98,1.0,1.0,1.0,-1379.824,1.9449,0.0001,8.0
1467.3224,3103.3806,3120148.75,nan,8.769,8.769,0.8594,9.9899,143.7168,3.0,nan,34.4403,10.3977,10.3419,1467.3224,0.8676,1.3695,nan,0.0,0.0001,0.01,10236.708,1.4633,14.2017,14.2017,201.6883,-197.9828,1.0,1.0,1.0,-1379.9524,0.002,0.0001,9.0
1467.3464,3037.6223,3037622.25,nan,8.7692,8.7692,0.8567,11.382,144.4962,3.0,nan,32.9698,11.2133,11.1464,1467.3464,0.8624,1.2693,nan,0.0,0.0001,0.01,9965.9521,1.44,15.1565,15.1565,234.5972,-197.9833,1.0,1.0,1.0,-1379.9764,0.0018,0.0001,9.0
1467.4748,2722.2805,2742773.75,nan,8.7706,8.7706,0.8917,18.83,147.3145,3.0,nan,25.1026,15.5769,15.4508,1467.4749,0.8344,0.853,nan,0.0001,0.0001,0.01,8998.6025,1.3157,20.2647,20.2647,410.6597,-197.9914,1.0,1.0,1.0,-1380.1047,0.001,0.0001,9.0
1467.4988,2687.6621,2687662.0,nan,8.7707,8.7707,0.8982,21.7927,147.8413,3.0,nan,24.219,16.5217,16.4026,1467.4988,0.836,0.7752,nan,0.0001,0.0001,0.01,8817.7891,1.3036,21.6281,21.6281,477.7194,-197.9929,1.0,1.0,1.0,-1380.1288,0.001,0.0001,9.0
1467.6272,2528.2188,2542026.25,nan,8.7714,8.7714,0.8896,37.6432,149.3692,3.0,nan,19.4919,21.5764,21.4946,1467.6272,0.8445,0.553,nan,0.0002,0.0001,0.01,8339.9814,1.239,28.9221,28.9221,836.489,-197.9873,1.0,1.0,1.0,-1380.2572,0.001,0.0001,9.0
