DEPTH,ACOUSTICIMPEDANCE1,AI,AVG_PIGN,CALI,CALI[DERIVED]1,DT,FACIES,FLD1,GR,LLD,LLS,LL3,DEPTH_1,NPHI,PERF_INT,PERMEABILITY,PIGN,PIGN_MODELLING,PIMP,RHOB,RT_MODELLING,RT_POWER,SP,SUWI,SUWI_MODELLING,TDVSS,VCL,WATER_VOL,ZLT
1266.4438,4526.1484,4526148.5,nan,11.1463,11.1463,145.6275,0.0,nan,51.7152,0.836,0.8625,1.0865,1266.4437,0.5822,nan,nan,0.0147,0.0147,14849.5693,2.1625,0.836,0.6989,18.1682,1.0,1.0,-1194.8538,83.831,0.0147,nan
1266.5532,4524.9678,4522414.0,nan,11.1042,11.1042,145.8773,0.0,nan,50.9385,0.8241,0.8572,1.0988,1266.5532,0.5871,nan,nan,0.0143,0.0143,14837.3164,2.1656,0.8241,0.6792,18.3164,1.0,1.0,-1194.9631,84.327,0.0143,nan
1266.5962,4520.9463,4520946.0,nan,11.0796,11.0796,145.9755,0.0,nan,50.5012,0.8208,0.8553,1.0981,1266.5962,0.5866,nan,nan,0.0143,0.0143,14832.501,2.1652,0.8208,0.6738,18.3538,1.0,1.0,-1195.0061,84.2598,0.0143,nan
1266.7056,4498.6299,4495994.5,nan,11.0171,11.0171,146.6189,0.0,nan,49.3889,0.8125,0.8503,1.0963,1266.7056,0.585,nan,nan,0.0145,0.0145,14750.6396,2.164,0.8125,0.6602,18.4487,1.0,1.0,-1195.1156,84.089,0.0145,nan
1266.7486,4486.1875,4486187.5,nan,10.9864,10.9864,146.8718,0.0,nan,49.3151,0.8104,0.8472,1.0926,1266.7485,0.5832,nan,nan,0.0146,0.0146,14718.4639,2.1617,0.8104,0.6568,18.4598,1.0,1.0,-1195.1586,83.9417,0.0146,nan
1266.858,4453.4287,4452022.5,nan,10.9086,10.9086,147.5581,0.0,nan,49.1276,0.8051,0.8394,1.0832,1266.858,0.5785,nan,nan,0.0149,0.0149,14606.374,2.156,0.8051,0.6483,18.488,1.0,1.0,-1195.2679,83.567,0.0149,nan
1266.901,4438.5942,4438594.0,nan,10.8945,10.8945,147.8279,0.0,nan,49.2105,0.8039,0.8358,1.0783,1266.901,0.5779,nan,nan,0.0149,0.0149,14562.3164,2.1527,0.8039,0.6463,18.4978,1.0,1.0,-1195.3109,83.6133,0.0149,nan
1267.0104,4418.3125,4419478.0,nan,10.8586,10.8586,147.9355,0.0,nan,49.4216,0.8009,0.8266,1.0661,1267.0104,0.5764,nan,nan,0.0148,0.0148,14499.5996,2.1444,0.8009,0.6414,18.5229,1.0,1.0,-1195.4204,83.731,0.0148,nan
1267.0534,4411.9644,4411964.5,nan,10.8568,10.8568,147.9778,0.0,nan,49.8475,0.7999,0.8235,1.0603,1267.0533,0.5778,nan,nan,0.0146,0.0146,14474.9492,2.142,0.7999,0.6399,18.5386,1.0,1.0,-1195.4634,83.9945,0.0146,nan
1267.1628,4408.9829,4412069.0,nan,10.8524,10.8524,147.6436,0.0,nan,50.9309,0.7975,0.8156,1.0456,1267.1628,0.5813,nan,nan,0.0139,0.0139,14475.292,2.1357,0.7975,0.6359,18.5785,1.0,1.0,-1195.5728,84.665,0.0139,nan
1267.2058,4412.1104,4412110.0,nan,10.8556,10.8556,147.5123,0.0,nan,51.2443,0.7962,0.8135,1.0415,1267.2058,0.5826,nan,nan,0.0138,0.0138,14475.4268,2.1353,0.7962,0.6339,18.591,1.0,1.0,-1195.6157,84.8501,0.0138,nan
1267.3152,4437.916,4441129.5,nan,10.8637,10.8637,146.587,0.0,nan,52.0417,0.793,0.8081,1.0313,1267.3152,0.5859,nan,nan,0.0133,0.0133,14570.6357,2.1343,0.793,0.6288,18.6229,1.0,1.0,-1195.7252,85.321,0.0133,nan
1267.3582,4452.5356,4452536.0,nan,10.8717,10.8717,146.2233,0.0,nan,52.3124,0.7916,0.8068,1.0333,1267.3582,0.5872,nan,nan,0.0132,0.0132,14608.0576,2.136,0.7916,0.6266,18.6276,1.0,1.0,-1195.7682,85.4561,0.0132,nan
1267.4676,4480.3374,4481971.5,nan,10.8922,10.8922,145.6134,0.0,nan,53.0012,0.7879,0.8035,1.0383,1267.4675,0.5905,nan,nan,0.0129,0.0129,14704.6309,2.1404,0.7879,0.6208,18.6395,1.0,1.0,-1195.8776,85.8,0.0129,nan
1267.5106,4493.5415,4493541.5,nan,10.9092,10.9092,145.3736,0.0,nan,53.0424,0.787,0.8033,1.0418,1267.5105,0.5941,nan,nan,0.0126,0.0126,14742.5898,2.1432,0.787,0.6194,18.6448,1.0,1.0,-1195.9205,86.1897,0.0126,nan
1267.62,4514.6899,4514468.0,nan,10.9525,10.9525,145.169,0.0,nan,53.1472,0.7848,0.8027,1.0508,1267.62,0.6034,nan,nan,0.0116,0.0116,14811.2451,2.1502,0.7848,0.6159,18.6581,1.0,1.0,-1196.03,87.181,0.0116,nan
1267.663,4522.6929,4522693.0,nan,10.9663,10.9663,145.0886,0.0,nan,53.2053,0.7853,0.8029,1.0545,1267.663,0.6091,nan,nan,0.0111,0.0112,14838.2305,2.1529,0.7853,0.6167,18.6697,1.0,1.0,-1196.073,87.802,0.0111,nan
1267.7724,4535.6309,4534234.5,nan,11.0015,11.0015,145.1224,0.0,nan,53.353,0.7865,0.8034,1.0638,1267.7723,0.6238,nan,nan,0.0097,0.01,14876.0977,2.1595,0.7865,0.6186,18.6992,1.0,1.0,-1196.1824,89.382,0.0097,nan
1267.8154,4538.771,4538771.0,nan,11.014,11.014,145.1357,0.0,nan,53.2702,0.7889,0.8043,1.0639,1267.8153,0.6271,nan,nan,0.0095,0.01,14890.9814,2.1612,0.7889,0.6223,18.703,1.0,1.0,-1196.2253,89.5631,0.0095,nan
1267.9248,4557.2627,4555797.5,nan,11.0458,11.0458,144.8349,0.0,nan,53.0596,0.7947,0.8064,1.0642,1267.9248,0.6355,nan,nan,0.0091,0.01,14946.8428,2.1655,0.7947,0.6316,18.7124,1.0,1.0,-1196.3348,90.024,0.0091,nan
1267.9678,4562.4902,4562490.0,nan,11.0532,11.0532,144.7166,0.0,nan,53.0266,0.7985,0.8085,1.0639,1267.9678,0.6327,nan,nan,0.0094,0.01,14968.7998,2.1662,0.7985,0.6376,18.7025,1.0,1.0,-1196.3778,89.7032,0.0094,nan
1268.0772,4583.7622,4582687.5,nan,11.072,11.072,144.1658,0.0,nan,52.9426,0.808,0.8136,1.063,1268.0771,0.6255,nan,nan,0.0101,0.0101,15035.0635,2.1681,0.808,0.6529,18.6772,1.0,1.0,-1196.4872,88.887,0.0101,nan
1268.1202,4590.626,4590626.0,nan,11.0688,11.0688,143.9493,0.0,nan,52.7577,0.8125,0.8169,1.0639,1268.1201,0.6196,nan,nan,0.0107,0.0107,15061.1084,2.168,0.8125,0.6602,18.6534,1.0,1.0,-1196.5302,88.1901,0.0107,nan
1268.2296,4616.2822,4615842.0,nan,11.0607,11.0607,143.1469,0.0,nan,52.2873,0.8238,0.8254,1.066,1268.2296,0.6044,nan,nan,0.0124,0.0124,15143.8379,2.168,0.8238,0.6786,18.5926,1.0,1.0,-1196.6395,86.417,0.0124,nan
1268.2726,4625.7529,4625753.0,nan,11.0532,11.0532,142.8315,0.0,nan,52.1807,0.8283,0.8296,1.0688,1268.2726,0.6012,nan,nan,0.0127,0.0127,15176.3545,2.1677,0.8283,0.6861,18.5469,1.0,1.0,-1196.6825,86.0378,0.0127,nan
1268.382,4647.8721,4647765.0,nan,11.0343,11.0343,142.0953,0.0,nan,51.9096,0.8397,0.8403,1.0759,1268.382,0.593,nan,nan,0.0136,0.0136,15248.5732,2.1668,0.8397,0.7052,18.4307,1.0,1.0,-1196.792,85.073,0.0136,nan
1268.425,4656.417,4656417.0,nan,11.0339,11.0339,141.8059,0.0,nan,52.0092,0.8438,0.8448,1.0808,1268.4249,0.5949,nan,nan,0.0133,0.0133,15276.959,2.1664,0.8438,0.7121,18.3541,1.0,1.0,-1196.835,85.3379,0.0133,nan
1268.5344,4659.0625,4658981.0,nan,11.033,11.033,141.6526,0.0,nan,52.2625,0.8542,0.8562,1.093,1268.5344,0.5998,nan,nan,0.0127,0.0127,15285.3721,2.1653,0.8542,0.7296,18.1594,1.0,1.0,-1196.9443,86.012,0.0127,nan
1268.5774,4659.9893,4659989.0,nan,11.0325,11.0325,141.5923,0.0,nan,52.1988,0.8579,0.8604,1.0999,1268.5774,0.6043,nan,nan,0.0122,0.0122,15288.6787,2.1648,0.8579,0.736,18.0728,1.0,1.0,-1196.9873,86.5834,0.0122,nan
1268.6868,4648.4888,4648062.0,nan,11.0314,11.0314,141.8607,0.0,nan,52.0367,0.8673,0.8711,1.1175,1268.6868,0.6158,nan,nan,0.0109,0.0109,15249.5479,2.1635,0.8673,0.7522,17.8526,1.0,1.0,-1197.0968,88.037,0.0109,nan
1268.7298,4643.374,4643374.0,nan,11.0322,11.0322,141.9662,0.0,nan,51.9165,0.871,0.8747,1.1231,1268.7297,0.6197,nan,nan,0.0105,0.0106,15234.167,2.1627,0.871,0.7586,17.7555,1.0,1.0,-1197.1398,88.5017,0.0105,nan
1268.8392,4616.1299,4614973.5,nan,11.0342,11.0342,142.6742,0.0,nan,51.6107,0.8803,0.8837,1.1373,1268.8392,0.6296,nan,nan,0.0094,0.01,15140.9902,2.1608,0.8803,0.7749,17.5083,1.0,1.0,-1197.2491,89.684,0.0094,nan
1268.8822,4603.8105,4603810.5,nan,11.0387,11.0387,142.9525,0.0,nan,51.4396,0.8844,0.8865,1.1402,1268.8822,0.6321,nan,nan,0.0093,0.01,15104.3662,2.1592,0.8844,0.7823,17.4139,1.0,1.0,-1197.2921,89.7986,0.0093,nan
1268.9916,4552.1123,4550333.5,nan,11.0502,11.0502,144.3097,0.0,nan,51.0043,0.895,0.8935,1.1474,1268.9916,0.6384,nan,nan,0.009,0.01,14928.915,2.1552,0.895,0.801,17.174,1.0,1.0,-1197.4016,90.09,0.009,nan
1269.0346,4529.314,4529314.0,nan,11.0541,11.0541,144.8432,0.0,nan,50.9121,0.9004,0.8958,1.1468,1269.0345,0.6412,nan,nan,0.009,0.01,14859.9541,2.1524,0.9004,0.8108,17.0877,1.0,1.0,-1197.4446,90.09,0.009,nan
1269.144,4454.2964,4454683.5,nan,11.0639,11.0639,146.7835,0.0,nan,50.6774,0.9142,0.9015,1.1452,1269.144,0.6482,nan,nan,0.009,0.01,14615.1035,2.1451,0.9142,0.8357,16.8683,1.0,1.0,-1197.554,90.09,0.009,nan
1269.187,4425.3501,4425350.0,nan,11.0772,11.0772,147.5462,0.0,nan,50.6208,0.9216,0.9044,1.1414,1269.187,0.6499,nan,nan,0.009,0.01,14518.8643,2.1422,0.9216,0.8495,16.8117,1.0,1.0,-1197.5969,90.09,0.009,nan
1269.2964,4357.9766,4363334.5,nan,11.111,11.111,149.3171,0.0,nan,50.4768,0.9406,0.9118,1.1315,1269.2964,0.6541,nan,nan,0.009,0.01,14315.4014,2.1349,0.9406,0.8847,16.6675,1.0,1.0,-1197.7064,90.09,0.009,nan
1269.3394,4338.959,4338959.0,nan,11.1307,11.1307,150.0132,0.0,nan,50.7012,0.9495,0.9176,1.125,1269.3394,0.6516,nan,nan,0.009,0.01,14235.4297,2.1355,0.9495,0.9018,16.6271,1.0,1.0,-1197.7494,90.0584,0.009,nan
1269.4488,4379.1992,4389888.0,nan,11.1808,11.1808,148.7397,0.0,nan,51.2719,0.9722,0.9324,1.1084,1269.4487,0.6452,nan,nan,0.0091,0.01,14402.5195,2.137,0.9722,0.9453,16.5245,1.0,1.0,-1197.8588,89.978,0.0091,nan
1269.4918,4409.9058,4409906.0,nan,11.1412,11.1412,148.2391,0.0,nan,51.3853,0.9806,0.9427,1.1108,1269.4917,0.6387,nan,nan,0.0097,0.0103,14468.1953,2.1448,0.9806,0.9617,16.5102,1.0,1.0,-1197.9017,89.3415,0.0097,nan
1269.6012,4598.0303,4612460.5,nan,11.0402,11.0402,143.4798,0.0,nan,51.6736,1.0017,0.969,1.1168,1269.6012,0.6221,nan,nan,0.0112,0.0112,15132.7461,2.1644,1.0017,1.0035,16.4737,1.0,1.0,-1198.0112,87.722,0.0112,nan
1269.6442,4692.0757,4692075.5,nan,10.9895,10.9895,141.6091,0.0,nan,51.6226,1.0069,0.9821,1.147,1269.6442,0.6152,nan,nan,0.0122,0.0122,15393.9492,2.1799,1.0069,1.0139,16.4794,1.0,1.0,-1198.0542,86.4921,0.0122,nan
1269.7536,5003.2109,5013467.5,nan,10.8603,10.8603,135.2011,0.0,nan,51.4929,1.02,1.0156,1.2238,1269.7535,0.5977,nan,nan,0.0148,0.0148,16448.3848,2.2193,1.02,1.0403,16.4936,1.0,1.0,-1198.1636,83.363,0.0148,nan
1269.7966,5139.7915,5139791.5,nan,10.8296,10.8296,132.6824,0.0,nan,51.0158,1.0203,1.026,1.2441,1269.7965,0.5941,nan,nan,0.0139,0.0139,16862.834,2.2374,1.0203,1.041,16.519,1.0,1.0,-1198.2065,82.6822,0.0139,nan
1269.906,5395.7852,5386848.0,nan,10.7514,10.7514,128.9904,0.0,nan,49.802,1.0212,1.0524,1.2958,1269.906,0.5852,nan,nan,0.0115,0.0115,17673.3867,2.2835,1.0212,1.0428,16.5836,1.0,1.0,-1198.316,80.95,0.0115,nan
1269.949,5483.9546,5483954.5,nan,10.718,10.718,127.5393,0.0,nan,49.0629,1.0175,1.054,1.3044,1269.949,0.5868,nan,nan,0.0109,0.0111,17991.9766,2.2947,1.0175,1.0354,16.6276,1.0,1.0,-1198.359,80.9441,0.0109,nan
1270.0584,5486.7612,5463678.5,nan,10.6331,10.6331,129.0576,0.0,nan,47.1826,1.0081,1.0579,1.3264,1270.0583,0.5907,nan,nan,0.0095,0.01,17925.4531,2.3232,1.0081,1.0163,16.7395,1.0,1.0,-1198.4684,80.929,0.0095,nan
1270.1014,5455.709,5455709.0,nan,10.6017,10.6017,129.6544,0.0,nan,46.6096,1.0028,1.0493,1.3303,1270.1013,0.595,nan,nan,0.0108,0.0111,17899.3066,2.3207,1.0028,1.0057,16.7903,1.0,1.0,-1198.5114,81.269,0.0108,nan
1270.2108,5179.2275,5164109.0,nan,10.5217,10.5217,136.2065,0.0,nan,45.1518,0.9893,1.0275,1.3402,1270.2108,0.6059,nan,nan,0.014,0.014,16942.6152,2.3145,0.9893,0.9786,16.9195,1.0,1.0,-1198.6207,82.134,0.014,nan
1270.2538,5049.4951,5049495.0,nan,10.5453,10.5453,138.7818,0.0,nan,45.2975,0.9838,1.0129,1.3301,1270.2538,0.6095,nan,nan,0.0139,0.0139,16566.584,2.2991,0.9838,0.9679,16.9694,1.0,1.0,-1198.6637,82.9359,0.0139,nan
1270.3632,4741.1274,4738370.0,nan,10.6053,10.6053,145.3042,0.0,nan,45.6682,0.9699,0.9759,1.3042,1270.3632,0.6187,nan,nan,0.0137,0.0137,15545.834,2.2602,0.9699,0.9407,17.0961,1.0,1.0,-1198.7732,84.976,0.0137,nan
1270.4062,4616.0815,4616081.5,nan,10.6469,10.6469,147.8679,0.0,nan,46.4506,0.9645,0.961,1.2647,1270.4061,0.6195,nan,nan,0.013,0.013,15144.625,2.2394,0.9645,0.9303,17.1567,1.0,1.0,-1198.8162,85.7491,0.013,nan
1270.5156,4376.7192,4384308.0,nan,10.753,10.753,152.2719,0.0,nan,48.4411,0.9506,0.9231,1.1643,1270.5156,0.6217,nan,nan,0.0112,0.0112,14384.2129,2.1865,0.9506,0.9036,17.3107,1.0,1.0,-1198.9255,87.716,0.0112,nan
1270.5586,4293.209,4293209.0,nan,10.78,10.78,154.0029,0.0,nan,49.1877,0.9448,0.9116,1.1346,1270.5586,0.6192,nan,nan,0.0109,0.0109,14085.3311,2.1692,0.9448,0.8928,17.3703,1.0,1.0,-1198.9685,87.9767,0.0109,nan
1270.668,4196.7896,4209289.0,nan,10.8488,10.8488,154.3373,0.0,nan,51.0871,0.9302,0.8822,1.059,1270.668,0.6128,nan,nan,0.0103,0.0103,13810.0039,2.1251,0.9302,0.8653,17.5218,1.0,1.0,-1199.078,88.64,0.0103,nan
1270.711,4176.3042,4176304.0,nan,10.8627,10.8627,154.4688,0.0,nan,51.4238,0.9239,0.8756,1.0445,1270.7109,0.6087,nan,nan,0.0106,0.0106,13701.7852,2.1165,0.9239,0.8537,17.5801,1.0,1.0,-1199.121,88.3928,0.0106,nan
1270.8204,4215.2935,4227530.0,nan,10.898,10.898,151.4631,0.0,nan,52.2804,0.9078,0.8588,1.0077,1270.8204,0.5983,nan,nan,0.0111,0.0111,13869.8496,2.0947,0.9078,0.8241,17.7284,1.0,1.0,-1199.2303,87.764,0.0111,nan
1270.8634,4247.6646,4247664.5,nan,10.8936,10.8936,150.2817,0.0,nan,52.1613,0.9011,0.8568,1.007,1270.8634,0.5961,nan,nan,0.0114,0.0114,13935.9072,2.0943,0.9011,0.8121,17.7794,1.0,1.0,-1199.2733,87.5039,0.0114,nan
1270.9728,4374.1704,4382456.0,nan,10.8824,10.8824,145.8684,0.0,nan,51.8582,0.8841,0.8518,1.0051,1270.9728,0.5903,nan,nan,0.012,0.012,14378.1357,2.0934,0.8841,0.7816,17.9092,1.0,1.0,-1199.3828,86.842,0.012,nan
1271.0158,4435.436,4435436.0,nan,10.8688,10.8688,144.1337,0.0,nan,51.4322,0.8782,0.8525,1.0128,1271.0157,0.5898,nan,nan,0.0121,0.0121,14551.9551,2.0974,0.8782,0.7712,17.9617,1.0,1.0,-1199.4258,86.6544,0.0121,nan
1271.1252,4558.4224,4560363.5,nan,10.8342,10.8342,140.9386,0.0,nan,50.3482,0.8631,0.8543,1.0325,1271.1252,0.5882,nan,nan,0.0126,0.0126,14961.8213,2.1078,0.8631,0.7449,18.0952,1.0,1.0,-1199.5352,86.177,0.0126,nan
1271.1682,4609.4663,4609466.5,nan,10.8084,10.8084,139.6827,0.0,nan,49.9101,0.859,0.8553,1.0384,1271.1682,0.5872,nan,nan,0.0128,0.0128,15122.9209,2.1124,0.859,0.738,18.1338,1.0,1.0,-1199.5781,85.8881,0.0128,nan
1271.2776,4651.8145,4648636.5,nan,10.7425,10.7425,139.1796,0.0,nan,48.7954,0.8487,0.8577,1.0534,1271.2776,0.5845,nan,nan,0.0135,0.0135,15251.4316,2.1241,0.8487,0.7204,18.2319,1.0,1.0,-1199.6876,85.153,0.0135,nan
1271.3206,4664.0322,4664032.5,nan,10.7097,10.7097,138.9819,0.0,nan,48.5553,0.8472,0.8577,1.0582,1271.3206,0.5819,nan,nan,0.0139,0.0139,15301.9434,2.1267,0.8472,0.7177,18.2506,1.0,1.0,-1199.7306,84.7413,0.0139,nan
1271.43,4598.4829,4594595.0,nan,10.6263,10.6263,141.3936,0.0,nan,47.9445,0.8432,0.8576,1.0705,1271.4299,0.5753,nan,nan,0.0148,0.0148,15074.1309,2.1332,0.8432,0.711,18.2981,1.0,1.0,-1199.84,83.694,0.0148,nan
1271.473,4567.3027,4567302.5,nan,10.595,10.595,142.3416,0.0,nan,47.9299,0.8439,0.8569,1.0747,1271.4729,0.5727,nan,nan,0.0151,0.0151,14984.5889,2.1329,0.8439,0.7121,18.303,1.0,1.0,-1199.8829,83.3989,0.0151,nan
1271.5824,4466.9966,4464974.0,nan,10.5156,10.5156,145.4928,0.0,nan,47.8928,0.8456,0.8551,1.0853,1271.5824,0.5663,nan,nan,0.0158,0.0158,14648.8643,2.1323,0.8456,0.715,18.3153,1.0,1.0,-1199.9924,82.648,0.0158,nan
1271.6254,4424.7534,4424753.5,nan,10.4923,10.4923,146.7314,0.0,nan,48.2431,0.8472,0.8545,1.0836,1271.6254,0.5663,nan,nan,0.0157,0.0157,14516.9072,2.1301,0.8472,0.7177,18.303,1.0,1.0,-1200.0354,82.7411,0.0157,nan
1271.7348,4355.6187,4355087.0,nan,10.433,10.433,148.6716,0.0,nan,49.1343,0.8512,0.853,1.0792,1271.7347,0.5662,nan,nan,0.0155,0.0155,14288.3438,2.1245,0.8512,0.7246,18.2717,1.0,1.0,-1200.1448,82.978,0.0155,nan
1271.7778,4327.7046,4327704.5,nan,10.4341,10.4341,149.4342,0.0,nan,49.7561,0.8524,0.8524,1.0724,1271.7777,0.5692,nan,nan,0.015,0.015,14198.5059,2.1217,0.8524,0.7265,18.2497,1.0,1.0,-1200.1877,83.4828,0.015,nan
1271.8872,4298.6553,4299344.0,nan,10.437,10.437,149.9411,0.0,nan,51.3381,0.8551,0.8509,1.0551,1271.8872,0.577,nan,nan,0.0138,0.0138,14105.458,2.1147,0.8551,0.7313,18.1939,1.0,1.0,-1200.2972,84.767,0.0138,nan
1271.9302,4288.1963,4288196.5,nan,10.4584,10.4584,150.1404,0.0,nan,51.7623,0.8553,0.8496,1.0503,1271.9302,0.5813,nan,nan,0.0133,0.0133,14068.8857,2.1123,0.8553,0.7316,18.1582,1.0,1.0,-1200.3402,85.388,0.0133,nan
1272.0396,4273.7246,4274603.0,nan,10.5127,10.5127,150.2239,0.0,nan,52.8416,0.8558,0.8464,1.0383,1272.0396,0.5923,nan,nan,0.0119,0.0119,14024.2871,2.1064,0.8558,0.7324,18.0674,1.0,1.0,-1200.4496,86.968,0.0119,nan
1272.0826,4269.2598,4269260.0,nan,10.5425,10.5425,150.2567,0.0,nan,52.8587,0.8557,0.8447,1.0343,1272.0825,0.594,nan,nan,0.0116,0.0116,14006.7578,2.1046,0.8557,0.7323,18.033,1.0,1.0,-1200.4926,87.2115,0.0116,nan
1272.192,4258.7671,4259417.5,nan,10.6186,10.6186,150.3099,0.0,nan,52.902,0.8556,0.8402,1.0241,1272.192,0.5986,nan,nan,0.0111,0.0111,13974.4668,2.1002,0.8556,0.732,17.9453,1.0,1.0,-1200.6019,87.831,0.0111,nan
1272.235,4255.5493,4255549.0,nan,10.6566,10.6566,150.3308,0.0,nan,52.6469,0.8562,0.8393,1.0205,1272.235,0.5954,nan,nan,0.0114,0.0114,13961.7754,2.0989,0.8562,0.7331,17.9177,1.0,1.0,-1200.6449,87.4179,0.0114,nan
1272.3444,4256.5093,4256283.5,nan,10.7534,10.7534,150.061,0.0,nan,51.9981,0.8578,0.8371,1.0114,1272.3444,0.5873,nan,nan,0.0124,0.0124,13964.1846,2.0956,0.8578,0.7358,17.8475,1.0,1.0,-1200.7544,86.367,0.0124,nan
1272.3874,4256.5723,4256572.0,nan,10.7802,10.7802,149.9549,0.0,nan,51.6036,0.8594,0.8384,1.0081,1272.3873,0.5814,nan,nan,0.0131,0.0131,13965.1318,2.0941,0.8594,0.7386,17.8247,1.0,1.0,-1200.7974,85.6283,0.0131,nan
1272.4968,4272.186,4271564.0,nan,10.8485,10.8485,149.1436,0.0,nan,50.6,0.8635,0.8417,0.9996,1272.4968,0.5664,nan,nan,0.0148,0.0148,14014.3174,2.0905,0.8635,0.7456,17.7665,1.0,1.0,-1200.9067,83.749,0.0148,nan
1272.5398,4277.4565,4277456.5,nan,10.842,10.842,148.8247,0.0,nan,50.2706,0.8657,0.8452,1.0028,1272.5398,0.5626,nan,nan,0.0152,0.0152,14033.6504,2.0886,0.8657,0.7494,17.754,1.0,1.0,-1200.9497,83.2947,0.0152,nan
1272.6492,4294.7827,4294207.0,nan,10.8255,10.8255,147.882,0.0,nan,49.4326,0.8711,0.854,1.0111,1272.6492,0.5529,nan,nan,0.0162,0.0162,14088.6064,2.0837,0.8711,0.7589,17.7223,1.0,1.0,-1201.0592,82.139,0.0162,nan
1272.6922,4300.791,4300791.0,nan,10.7833,10.7833,147.5114,0.0,nan,49.1095,0.8732,0.8582,1.0181,1272.6921,0.5519,nan,nan,0.0163,0.0163,14110.207,2.0814,0.8732,0.7625,17.7237,1.0,1.0,-1201.1022,82.0569,0.0163,nan
1272.8016,4306.311,4306210.5,nan,10.6762,10.6762,146.9057,0.0,nan,48.2874,0.8784,0.8689,1.0357,1272.8016,0.5494,nan,nan,0.0165,0.0165,14127.9873,2.0755,0.8784,0.7716,17.7273,1.0,1.0,-1201.2115,81.848,0.0165,nan
1272.8446,4308.3408,4308340.5,nan,10.6222,10.6222,146.6676,0.0,nan,48.0007,0.8801,0.872,1.0418,1272.8446,0.5493,nan,nan,0.0165,0.0165,14134.9756,2.0731,0.8801,0.7745,17.7467,1.0,1.0,-1201.2545,81.892,0.0165,nan
1272.954,4272.313,4273104.0,nan,10.485,10.485,147.4712,0.0,nan,47.2713,0.8843,0.8799,1.0573,1272.954,0.5492,nan,nan,0.0164,0.0164,14019.3701,2.0671,0.8843,0.782,17.796,1.0,1.0,-1201.364,82.004,0.0164,nan
1272.997,4259.2544,4259254.5,nan,10.4236,10.4236,147.787,0.0,nan,47.0311,0.8856,0.8808,1.0597,1272.9969,0.5497,nan,nan,0.0163,0.0163,13973.9316,2.0652,0.8856,0.7842,17.8343,1.0,1.0,-1201.407,82.1076,0.0163,nan
1273.1064,4198.5703,4200538.0,nan,10.2676,10.2676,149.5713,0.0,nan,46.42,0.8888,0.8831,1.0656,1273.1064,0.5509,nan,nan,0.016,0.016,13781.293,2.0603,0.8888,0.79,17.9317,1.0,1.0,-1201.5164,82.371,0.016,nan
1273.1494,4177.4595,4177459.5,nan,10.2235,10.2235,150.2726,0.0,nan,46.4078,0.8898,0.8818,1.0684,1273.1494,0.5525,nan,nan,0.0158,0.0158,13705.5752,2.0596,0.8898,0.7917,17.972,1.0,1.0,-1201.5593,82.6131,0.0158,nan
1273.2588,4113.2949,4114893.75,nan,10.1115,10.1115,152.4758,0.0,nan,46.3768,0.8922,0.8784,1.0755,1273.2588,0.5567,nan,nan,0.0153,0.0153,13500.3076,2.0577,0.8922,0.7961,18.0748,1.0,1.0,-1201.6688,83.229,0.0153,nan
1273.3018,4090.302,4090302.0,nan,10.0958,10.0958,153.3417,0.0,nan,46.5953,0.8925,0.8758,1.0706,1273.3018,0.56,nan,nan,0.0148,0.0148,13419.626,2.0578,0.8925,0.7966,18.1232,1.0,1.0,-1201.7118,83.6731,0.0148,nan
1273.4112,4052.3816,4052593.0,nan,10.0559,10.0559,154.7993,0.0,nan,47.151,0.8933,0.8692,1.0583,1273.4111,0.5683,nan,nan,0.0138,0.0138,13295.9082,2.0581,0.8933,0.798,18.2462,1.0,1.0,-1201.8212,84.803,0.0138,nan
1273.4542,4037.7712,4037771.25,nan,10.0711,10.0711,155.3722,0.0,nan,47.4157,0.8926,0.866,1.0475,1273.4541,0.5737,nan,nan,0.0132,0.0132,13247.2803,2.0583,0.8926,0.7967,18.3024,1.0,1.0,-1201.8641,85.5191,0.0132,nan
1273.5636,4044.0139,4042878.5,nan,10.1099,10.1099,155.1648,0.0,nan,48.089,0.8907,0.858,1.0202,1273.5636,0.5876,nan,nan,0.0115,0.0115,13264.0371,2.0587,0.8907,0.7934,18.4453,1.0,1.0,-1201.9736,87.341,0.0115,nan
1273.6066,4044.886,4044886.0,nan,10.139,10.139,155.0833,0.0,nan,48.0377,0.889,0.8546,1.0139,1273.6066,0.5933,nan,nan,0.0109,0.0111,13270.624,2.0581,0.889,0.7904,18.4975,1.0,1.0,-1202.0166,87.9609,0.0109,nan
1273.716,4071.3889,4069837.25,nan,10.2132,10.2132,153.9523,0.0,nan,47.9072,0.8848,0.8459,0.998,1273.7159,0.608,nan,nan,0.0095,0.01,13352.4844,2.0564,0.8848,0.7828,18.6303,1.0,1.0,-1202.126,89.538,0.0095,nan
1273.759,4079.6443,4079644.25,nan,10.2449,10.2449,153.5078,0.0,nan,47.85,0.8826,0.8425,0.9963,1273.7589,0.6097,nan,nan,0.0094,0.01,13384.6592,2.0546,0.8826,0.779,18.6546,1.0,1.0,-1202.1689,89.6864,0.0094,nan
