DEPTH,ACOUSTICIMPEDANCE1,AI,AVG_PIGN,CALI,CALI[DERIVED]1,DT,FACIES,FLD1,GR,LLD,LLS,LL3,DEPTH_1,NPHI,ONE-WAYTIME1,PERF_INT,PERMEABILITY,PHIT,PIGE,PIGN,PIGN_MODELLING,PIMP,RHOB,LLD_1,RT_MODELLING,RT_POWER,SP,SUWI,SUWI_MODELLING,SXWI,TDVSS,VCL,WATER_VOL,ZLT
1265.3776,4378.7769,4378777.0,nan,9.989,9.989,149.383,0.0,nan,38.8753,0.899,0.8976,1.0853,1265.3776,0.6262,-573.0367,nan,nan,0.297,0.0453,0.0453,0.0453,14366.0654,2.146,0.899,0.899,0.8083,34.065,1.0,1.0,1.0,-1187.6776,82.5353,0.0453,nan
1265.4864,4331.3647,4335321.0,nan,10.0388,10.0388,150.2711,0.0,nan,37.8968,0.8899,0.8782,1.064,1265.4863,0.6236,-573.0892,nan,nan,0.2966,0.0472,0.0472,0.0472,14223.4941,2.1354,0.8898,0.8899,0.7919,34.0353,1.0,1.0,1.0,-1187.7864,81.815,0.0472,nan
1265.53,4317.9067,4317906.5,nan,10.0285,10.0285,150.627,0.0,nan,38.1498,0.8878,0.8733,1.0501,1265.5299,0.6226,-573.1102,nan,nan,0.2966,0.0474,0.0474,0.0474,14166.3604,2.1338,0.8878,0.8878,0.7882,34.0255,1.0,1.0,1.0,-1187.83,81.7123,0.0474,nan
1265.6388,4320.1802,4322135.5,nan,10.0026,10.0026,150.2672,0.0,nan,38.7814,0.8827,0.861,1.0155,1265.6388,0.6201,-573.1627,nan,nan,0.2965,0.0481,0.0481,0.0481,14180.2354,2.1299,0.8827,0.8827,0.7792,34.0012,1.0,1.0,1.0,-1187.9388,81.456,0.0481,nan
1265.6824,4323.8301,4323830.5,nan,9.9613,9.9613,150.123,0.0,nan,39.4942,0.881,0.8588,1.0104,1265.6824,0.6178,-573.1838,nan,nan,0.2964,0.0488,0.0488,0.0488,14185.7949,2.1296,0.881,0.881,0.7762,33.9995,1.0,1.0,1.0,-1187.9824,81.1931,0.0488,nan
1265.7912,4361.9961,4360998.0,nan,9.8582,9.8582,148.7666,0.0,nan,41.273,0.8767,0.8534,0.9979,1265.7911,0.6119,-573.2363,nan,nan,0.2961,0.0505,0.0505,0.0505,14307.7354,2.129,0.8767,0.8767,0.7686,33.9954,1.0,1.0,1.0,-1188.0912,80.537,0.0505,nan
1265.8348,4375.8921,4375892.0,nan,9.8009,9.8009,148.223,0.0,nan,41.873,0.8748,0.8534,0.997,1265.8347,0.608,-573.2573,nan,nan,0.2958,0.0519,0.0519,0.0519,14356.6006,2.128,0.8748,0.8748,0.7653,33.9897,1.0,1.0,1.0,-1188.1348,79.968,0.0519,nan
1265.9436,4402.6714,4401536.5,nan,9.6578,9.6578,147.145,0.0,nan,43.3702,0.87,0.8534,0.9949,1265.9436,0.5983,-573.3098,nan,nan,0.2952,0.0556,0.0556,0.0556,14440.7363,2.1254,0.87,0.87,0.7569,33.9753,1.0,1.0,1.0,-1188.2435,78.548,0.0556,nan
1265.9872,4411.813,4411813.0,nan,9.6097,9.6097,146.713,0.0,nan,43.7521,0.8684,0.8554,0.9999,1265.9872,0.5952,-573.3308,nan,nan,0.2949,0.0569,0.0569,0.0569,14474.4521,2.1236,0.8684,0.8684,0.7541,33.9707,1.0,1.0,1.0,-1188.2871,78.0496,0.0569,nan
1266.096,4424.6245,4426544.0,nan,9.4895,9.4895,145.972,0.0,nan,44.7051,0.8644,0.8604,1.0126,1266.0959,0.5876,-573.3833,nan,nan,0.2944,0.0601,0.0601,0.0601,14522.7822,2.119,0.8644,0.8644,0.7472,33.9592,1.0,1.0,1.0,-1188.396,76.806,0.0601,nan
1266.1396,4432.4473,4432447.5,nan,9.4697,9.4697,145.675,0.0,nan,44.9629,0.8638,0.8636,1.0206,1266.1395,0.5881,-573.4044,nan,nan,0.2944,0.0599,0.0599,0.0599,14542.1504,2.1184,0.8638,0.8638,0.7462,33.9646,1.0,1.0,1.0,-1188.4396,76.9104,0.0599,nan
1266.2484,4441.4316,4445975.5,nan,9.4203,9.4203,145.2823,0.0,nan,45.6063,0.8623,0.8716,1.0407,1266.2484,0.5893,-573.4568,nan,nan,0.2945,0.0592,0.0592,0.0592,14586.5332,2.117,0.8623,0.8623,0.7435,33.9781,1.0,1.0,1.0,-1188.5483,77.171,0.0592,nan
1266.292,4451.3965,4451396.5,nan,9.4229,9.4229,145.125,0.0,nan,46.1569,0.863,0.8744,1.0474,1266.292,0.592,-573.4779,nan,nan,0.2948,0.0576,0.0576,0.0576,14604.3184,2.1195,0.863,0.863,0.7448,33.9927,1.0,1.0,1.0,-1188.5919,77.7658,0.0576,nan
1266.4008,4443.6768,4448800.5,nan,9.4293,9.4293,145.7968,0.0,nan,47.5309,0.8649,0.8814,1.064,1266.4008,0.5989,-573.5304,nan,nan,0.2955,0.0538,0.0538,0.0538,14595.8027,2.1256,0.8649,0.8649,0.748,34.0291,1.0,1.0,1.0,-1188.7008,79.25,0.0538,nan
1266.4444,4447.7607,4447760.5,nan,9.4433,9.4433,146.066,0.0,nan,48.0869,0.8676,0.8828,1.0684,1266.4443,0.6008,-573.5514,nan,nan,0.2957,0.0525,0.0525,0.0525,14592.3906,2.1315,0.8677,0.8676,0.7528,34.0435,1.0,1.0,1.0,-1188.7444,79.7567,0.0525,nan
1266.5532,4451.0215,4455180.0,nan,9.4784,9.4784,146.9641,0.0,nan,49.4744,0.8746,0.8861,1.0793,1266.5532,0.6056,-573.6039,nan,nan,0.2963,0.0492,0.0492,0.0492,14616.7334,2.1461,0.8746,0.8746,0.7649,34.0796,1.0,1.0,1.0,-1188.8531,81.021,0.0492,nan
1266.5968,4458.1538,4458153.5,nan,9.4993,9.4993,147.324,0.0,nan,49.6007,0.88,0.8866,1.0785,1266.5968,0.6056,-573.6249,nan,nan,0.2963,0.0488,0.0488,0.0488,14626.4883,2.1548,0.8801,0.88,0.7746,34.0981,1.0,1.0,1.0,-1188.8967,81.1649,0.0488,nan
1266.7056,4510.9761,4513017.0,nan,9.5514,9.5514,147.0663,0.0,nan,49.916,0.8937,0.8877,1.0766,1266.7056,0.6056,-573.6774,nan,nan,0.2965,0.0479,0.0479,0.0479,14806.4854,2.1766,0.8938,0.8937,0.7987,34.1444,1.0,1.0,1.0,-1189.0056,81.524,0.0479,nan
1266.7492,4535.0024,4535002.5,nan,9.5589,9.5589,146.963,0.0,nan,49.4694,0.9016,0.8894,1.0718,1266.7491,0.6036,-573.6985,nan,nan,0.2964,0.0486,0.0486,0.0486,14878.6172,2.1866,0.9017,0.9016,0.8131,34.1623,1.0,1.0,1.0,-1189.0492,81.2405,0.0486,nan
1266.858,4617.3042,4616967.0,nan,9.5776,9.5776,145.9999,0.0,nan,48.3547,0.9214,0.8937,1.0597,1266.858,0.5986,-573.751,nan,nan,0.2961,0.0505,0.0505,0.0505,15147.5293,2.2117,0.9215,0.9214,0.849,34.2071,1.0,1.0,1.0,-1189.158,80.533,0.0505,nan
1266.9016,4649.813,4649813.0,nan,9.5804,9.5804,145.614,0.0,nan,47.629,0.9302,0.8991,1.0552,1266.9016,0.5925,-573.772,nan,nan,0.2963,0.052,0.052,0.052,15255.292,2.2214,0.9303,0.9302,0.8655,34.2181,1.0,1.0,1.0,-1189.2015,79.9548,0.052,nan
1267.0104,4783.9189,4778881.0,nan,9.5876,9.5876,143.0718,0.0,nan,45.8182,0.9521,0.9124,1.044,1267.0104,0.5774,-573.8245,nan,nan,0.297,0.0557,0.0557,0.0557,15678.7432,2.2456,0.9522,0.9521,0.9066,34.2454,1.0,1.0,1.0,-1189.3104,78.512,0.0557,nan
1267.054,4830.603,4830603.0,nan,9.5738,9.5738,142.053,0.0,nan,45.2503,0.9604,0.9221,1.0494,1267.054,0.5686,-573.8455,nan,nan,0.2974,0.058,0.058,0.058,15848.4355,2.2513,0.9605,0.9604,0.9225,34.2483,1.0,1.0,1.0,-1189.354,77.6263,0.058,nan
1267.1628,4967.0767,4956269.5,nan,9.5396,9.5396,139.0332,0.0,nan,43.8331,0.981,0.9461,1.0628,1267.1628,0.5465,-573.898,nan,nan,0.2984,0.0637,0.0637,0.0637,16260.7256,2.2657,0.9811,0.981,0.9623,34.2554,1.0,1.0,1.0,-1189.4628,75.416,0.0637,nan
1267.2064,5006.6284,5006628.5,nan,9.5249,9.5249,137.823,0.0,nan,43.6578,0.9876,0.9574,1.0765,1267.2064,0.5393,-573.9191,nan,nan,0.2977,0.0674,0.0674,0.0674,16425.9453,2.2639,0.9876,0.9876,0.9754,34.2491,1.0,1.0,1.0,-1189.5063,73.9856,0.0674,nan
1267.3152,5015.9272,5004592.5,nan,9.4883,9.4883,137.289,0.0,nan,43.2204,1.004,0.9855,1.1105,1267.3152,0.5213,-573.9716,nan,nan,0.2958,0.0767,0.0767,0.0767,16419.2656,2.2593,1.0041,1.004,1.008,34.2332,1.0,1.0,1.0,-1189.6152,70.416,0.0767,nan
1267.3588,5003.7764,5003776.5,nan,9.4836,9.4836,137.075,0.0,nan,43.1486,1.0098,0.9947,1.1156,1267.3588,0.5197,-573.9926,nan,nan,0.2943,0.08,0.08,0.08,16416.5898,2.2503,1.0099,1.0098,1.0198,34.2181,1.0,1.0,1.0,-1189.6588,69.1446,0.08,nan
1267.4676,4903.8813,4900693.0,nan,9.4717,9.4717,138.4735,0.0,nan,42.9694,1.0243,1.0177,1.1281,1267.4675,0.5157,-574.0451,nan,nan,0.2905,0.0882,0.0882,0.0882,16078.3887,2.2279,1.0243,1.0243,1.0491,34.1805,1.0,1.0,1.0,-1189.7676,65.972,0.0882,nan
1267.5112,4859.3838,4859383.5,nan,9.4798,9.4798,139.034,0.0,nan,42.7753,1.031,1.0231,1.1282,1267.5111,0.5205,-574.0662,nan,nan,0.2904,0.0874,0.0874,0.0874,15942.8594,2.2166,1.0311,1.031,1.0631,34.1557,1.0,1.0,1.0,-1189.8112,66.2981,0.0874,nan
1267.62,4727.5415,4734946.0,nan,9.5,9.5,141.0965,0.0,nan,42.2909,1.0478,1.0367,1.1283,1267.62,0.5324,-574.1187,nan,nan,0.2899,0.0853,0.0853,0.0853,15534.5996,2.1884,1.0479,1.0478,1.098,34.0938,1.0,1.0,1.0,-1189.92,67.112,0.0853,nan
1267.6636,4685.0791,4685079.5,nan,9.5081,9.5081,141.923,0.0,nan,42.132,1.0574,1.0402,1.127,1267.6636,0.5408,-574.1396,nan,nan,0.2905,0.0819,0.0819,0.0819,15370.9951,2.1815,1.0575,1.0574,1.1184,34.0632,1.0,1.0,1.0,-1189.9636,68.4189,0.0819,nan
1267.7724,4583.5864,4597602.0,nan,9.5284,9.5284,143.912,0.0,nan,41.7355,1.0814,1.0489,1.1237,1267.7723,0.5618,-574.1921,nan,nan,0.292,0.0734,0.0734,0.0734,15083.9971,2.1641,1.0815,1.0814,1.1694,33.9868,1.0,1.0,1.0,-1190.0724,71.68,0.0734,nan
1267.816,4562.5469,4562547.0,nan,9.5413,9.5413,144.709,0.0,nan,41.685,1.0934,1.0534,1.1159,1267.8159,0.5683,-574.2132,nan,nan,0.2925,0.0705,0.0705,0.0705,14968.9863,2.1661,1.0935,1.0934,1.1959,33.9589,1.0,1.0,1.0,-1190.116,72.8221,0.0705,nan
1267.9248,4592.3682,4605098.0,nan,9.5735,9.5735,144.1,0.0,nan,41.559,1.1234,1.0648,1.0963,1267.9248,0.5846,-574.2657,nan,nan,0.2938,0.0631,0.0631,0.0631,15108.5898,2.1711,1.1235,1.1234,1.2621,33.8893,1.0,1.0,1.0,-1190.2247,75.672,0.0631,nan
1267.9684,4622.1499,4622150.0,nan,9.5855,9.5855,143.856,0.0,nan,41.5545,1.1352,1.072,1.0868,1267.9684,0.5865,-574.2867,nan,nan,0.2941,0.0618,0.0618,0.0618,15164.5342,2.1815,1.1353,1.1352,1.289,33.8691,1.0,1.0,1.0,-1190.2683,76.1727,0.0618,nan
1268.0772,4811.8032,4821032.0,nan,9.6154,9.6154,139.8267,0.0,nan,41.5433,1.1645,1.09,1.0632,1268.0771,0.5914,-574.3392,nan,nan,0.2946,0.0585,0.0585,0.0585,15817.0332,2.2074,1.1647,1.1645,1.3562,33.8187,1.0,1.0,1.0,-1190.3772,77.422,0.0585,nan
1268.1208,4900.731,4900731.0,nan,9.6078,9.6078,138.212,0.0,nan,41.5127,1.1733,1.0992,1.0693,1268.1207,0.5924,-574.3602,nan,nan,0.2953,0.0569,0.0569,0.0569,16078.5127,2.2222,1.1734,1.1733,1.3769,33.8114,1.0,1.0,1.0,-1190.4208,78.0691,0.0569,nan
1268.2296,5166.8613,5168641.5,nan,9.5889,9.5889,133.2767,0.0,nan,41.4365,1.1953,1.1223,1.0847,1268.2296,0.5949,-574.4128,nan,nan,0.2968,0.0527,0.0527,0.0527,16957.4844,2.2593,1.1954,1.1953,1.4287,33.7932,1.0,1.0,1.0,-1190.5295,79.684,0.0527,nan
1268.2732,5276.0029,5276003.0,nan,9.5624,9.5624,131.299,0.0,nan,41.1949,1.1983,1.1318,1.1013,1268.2732,0.5954,-574.4338,nan,nan,0.2986,0.0494,0.0494,0.0494,17309.7207,2.2727,1.1984,1.1983,1.4359,33.7988,1.0,1.0,1.0,-1190.5731,80.9379,0.0494,nan
1268.382,5534.2397,5525210.0,nan,9.4962,9.4962,127.0262,0.0,nan,40.5921,1.2059,1.1556,1.1427,1268.382,0.5967,-574.4863,nan,nan,0.303,0.0413,0.0413,0.0413,18127.3301,2.3064,1.2059,1.2059,1.4541,33.8128,1.0,1.0,1.0,-1190.682,84.067,0.0413,nan
1268.4256,5625.0762,5625076.0,nan,9.4638,9.4638,125.314,0.0,nan,40.0727,1.2021,1.1627,1.1651,1268.4255,0.5945,-574.5073,nan,nan,0.304,0.0405,0.0405,0.0405,18454.9746,2.3127,1.2021,1.2021,1.4451,33.8318,1.0,1.0,1.0,-1190.7256,84.3803,0.0405,nan
1268.5344,5712.7163,5693844.5,nan,9.3829,9.3829,124.2246,0.0,nan,38.7763,1.1927,1.1807,1.221,1268.5344,0.5892,-574.5598,nan,nan,0.3065,0.0385,0.0385,0.0385,18680.5918,2.3283,1.1927,1.1927,1.4226,33.8791,1.0,1.0,1.0,-1190.8344,85.162,0.0385,nan
1268.578,5721.4028,5721402.5,nan,9.351,9.351,123.788,0.0,nan,38.3794,1.1833,1.1803,1.2291,1268.578,0.5838,-574.5809,nan,nan,0.3056,0.0419,0.0419,0.0419,18771.0059,2.3236,1.1833,1.1833,1.4005,33.91,1.0,1.0,1.0,-1190.8779,83.83,0.0419,nan
1268.6868,5525.5337,5511824.5,nan,9.2715,9.2715,127.5353,0.0,nan,37.389,1.1599,1.1791,1.2493,1268.6868,0.5703,-574.6334,nan,nan,0.3033,0.0505,0.0505,0.0505,18083.4141,2.312,1.1598,1.1599,1.3453,33.9869,1.0,1.0,1.0,-1190.9868,80.506,0.0505,nan
1268.7304,5427.8394,5427839.5,nan,9.2367,9.2367,129.037,0.0,nan,37.2322,1.1476,1.1682,1.2441,1268.7303,0.564,-574.6544,nan,nan,0.3008,0.057,0.057,0.057,17807.873,2.2979,1.1475,1.1476,1.3173,34.0314,1.0,1.0,1.0,-1191.0304,78.001,0.057,nan
1268.8392,5081.8325,5082726.0,nan,9.1501,9.1501,135.7071,0.0,nan,36.841,1.1169,1.141,1.231,1268.8392,0.5483,-574.7068,nan,nan,0.2945,0.0732,0.0732,0.0732,16675.6094,2.2626,1.1168,1.1169,1.2474,34.1423,1.0,1.0,1.0,-1191.1392,71.75,0.0732,nan
1268.8828,4944.4268,4944426.5,nan,9.1222,9.1222,138.38,0.0,nan,36.8763,1.1042,1.1225,1.2199,1268.8828,0.5434,-574.7279,nan,nan,0.2931,0.0774,0.0774,0.0774,16221.8721,2.2448,1.1041,1.1042,1.2197,34.1934,1.0,1.0,1.0,-1191.1827,70.1284,0.0774,nan
1268.9916,4625.0396,4634872.0,nan,9.0526,9.0526,145.0058,0.0,nan,36.9643,1.0726,1.0763,1.1923,1268.9916,0.5313,-574.7804,nan,nan,0.2897,0.0879,0.0879,0.0879,15206.2734,2.2003,1.0725,1.0726,1.1504,34.3209,1.0,1.0,1.0,-1191.2916,66.082,0.0879,nan
1269.0352,4510.8228,4510822.5,nan,9.0466,9.0466,147.661,0.0,nan,37.2227,1.0608,1.0562,1.1761,1269.0352,0.5313,-574.8015,nan,nan,0.2895,0.0884,0.0884,0.0884,14799.2871,2.1853,1.0607,1.0608,1.1257,34.376,1.0,1.0,1.0,-1191.3352,65.9061,0.0884,nan
1269.144,4301.4458,4313553.5,nan,9.0316,9.0316,152.1886,0.0,nan,37.8676,1.0315,1.006,1.1358,1269.144,0.5313,-574.8539,nan,nan,0.2892,0.0895,0.0895,0.0895,14152.0791,2.1477,1.0313,1.0315,1.0639,34.5136,1.0,1.0,1.0,-1191.444,65.467,0.0895,nan
1269.1876,4234.501,4234501.0,nan,9.0614,9.0614,154.003,0.0,nan,38.2287,1.0202,0.9891,1.1123,1269.1876,0.535,-574.875,nan,nan,0.2895,0.0878,0.0878,0.0878,13892.7197,2.1395,1.0201,1.0202,1.0411,34.5702,1.0,1.0,1.0,-1191.4875,66.1496,0.0878,nan
1269.2964,4153.4917,4162294.0,nan,9.1358,9.1358,155.5015,0.0,nan,39.1301,0.9922,0.9467,1.0538,1269.2964,0.5444,-574.9275,nan,nan,0.2903,0.0833,0.0833,0.0833,13655.8203,2.119,0.9921,0.9922,0.9844,34.7113,1.0,1.0,1.0,-1191.5964,67.853,0.0833,nan
1269.34,4133.3584,4133358.25,nan,9.1813,9.1813,156.102,0.0,nan,39.5097,0.9808,0.9345,1.0388,1269.34,0.5492,-574.9485,nan,nan,0.2907,0.0809,0.0809,0.0809,13560.8867,2.1169,0.9807,0.9808,0.9623,34.7643,1.0,1.0,1.0,-1191.64,68.7902,0.0809,nan
1269.4488,4148.0093,4152529.5,nan,9.2948,9.2948,155.1604,0.0,nan,40.4572,0.9524,0.9039,1.0016,1269.4487,0.5611,-575.001,nan,nan,0.2918,0.0749,0.0749,0.0749,13623.7842,2.1116,0.9523,0.9524,0.9072,34.8965,1.0,1.0,1.0,-1191.7488,71.129,0.0749,nan
1269.4924,4160.2119,4160212.0,nan,9.3399,9.3399,154.783,0.0,nan,40.8523,0.9416,0.895,0.9967,1269.4923,0.5637,-575.022,nan,nan,0.292,0.0733,0.0733,0.0733,13648.9893,2.1126,0.9415,0.9416,0.8869,34.9392,1.0,1.0,1.0,-1191.7924,71.7135,0.0733,nan
1269.6012,4196.5708,4198481.0,nan,9.4526,9.4526,153.6343,0.0,nan,41.8383,0.9146,0.873,0.9846,1269.6012,0.5703,-575.0745,nan,nan,0.2927,0.0696,0.0696,0.0696,13774.543,2.1153,0.9145,0.9146,0.8365,35.0458,1.0,1.0,1.0,-1191.9012,73.172,0.0696,nan
1269.6448,4213.8164,4213816.5,nan,9.4976,9.4976,153.174,0.0,nan,42.1761,0.905,0.8668,0.9838,1269.6448,0.5704,-575.0956,nan,nan,0.2928,0.0692,0.0692,0.0692,13824.8564,2.1176,0.9049,0.905,0.8193,35.0817,1.0,1.0,1.0,-1191.9448,73.3122,0.0692,nan
1269.7536,4242.5835,4242692.0,nan,9.6098,9.6098,152.5529,0.0,nan,43.0192,0.8812,0.8514,0.982,1269.7535,0.5706,-575.1481,nan,nan,0.2929,0.0683,0.0683,0.0683,13919.5928,2.1234,0.8811,0.8812,0.7764,35.1714,1.0,1.0,1.0,-1192.0536,73.662,0.0683,nan
1269.7972,4254.2632,4254263.5,nan,9.6552,9.6552,152.304,0.0,nan,42.8834,0.8745,0.8474,0.9812,1269.7971,0.5706,-575.1691,nan,nan,0.2929,0.0682,0.0682,0.0682,13957.5566,2.1258,0.8744,0.8745,0.7648,35.1952,1.0,1.0,1.0,-1192.0972,73.7021,0.0682,nan
1269.906,4259.8774,4259466.0,nan,9.7685,9.7685,152.5267,0.0,nan,42.5447,0.8577,0.8374,0.9791,1269.906,0.5707,-575.2216,nan,nan,0.293,0.0679,0.0679,0.0679,13974.626,2.1317,0.8577,0.8577,0.7357,35.2545,1.0,1.0,1.0,-1192.2059,73.802,0.0679,nan
1269.9496,4261.5513,4261551.0,nan,9.7897,9.7897,152.616,0.0,nan,42.253,0.8551,0.8356,0.9786,1269.9496,0.5745,-575.2426,nan,nan,0.2933,0.0663,0.0663,0.0663,13981.4668,2.1338,0.855,0.8551,0.7311,35.2634,1.0,1.0,1.0,-1192.2495,74.4431,0.0663,nan
1270.0584,4263.0312,4262619.5,nan,9.8426,9.8426,152.9351,0.0,nan,41.5252,0.8484,0.8311,0.9773,1270.0583,0.5839,-575.2951,nan,nan,0.294,0.0621,0.0621,0.0621,13984.9717,2.139,0.8484,0.8484,0.7198,35.2854,1.0,1.0,1.0,-1192.3584,76.043,0.0621,nan
1270.102,4263.0474,4263047.5,nan,9.8426,9.8426,153.063,0.0,nan,41.3681,0.8503,0.8316,0.9813,1270.1019,0.5898,-575.3162,nan,nan,0.2945,0.0595,0.0595,0.0595,13986.376,2.1408,0.8503,0.8503,0.723,35.2878,1.0,1.0,1.0,-1192.402,77.0575,0.0595,nan
1270.2108,4273.4702,4274228.5,nan,9.8426,9.8426,153.0095,0.0,nan,40.9761,0.8548,0.8329,0.9913,1270.2108,0.6047,-575.3687,nan,nan,0.2956,0.0529,0.0529,0.0529,14023.0586,2.1453,0.8549,0.8548,0.7308,35.2936,1.0,1.0,1.0,-1192.5107,79.589,0.0529,nan
1270.2544,4278.709,4278709.0,nan,9.8458,9.8458,152.988,0.0,nan,41.1778,0.8611,0.8358,0.9956,1270.2544,0.6067,-575.3897,nan,nan,0.2958,0.0519,0.0519,0.0519,14037.7588,2.1476,0.8611,0.8611,0.7415,35.2907,1.0,1.0,1.0,-1192.5543,79.9761,0.0519,nan
1270.3632,4313.4546,4315641.5,nan,9.8537,9.8537,152.1663,0.0,nan,41.6813,0.8766,0.8433,1.0063,1270.3632,0.6117,-575.4422,nan,nan,0.2962,0.0494,0.0494,0.0494,14158.9287,2.1534,0.8766,0.8766,0.7684,35.2836,1.0,1.0,1.0,-1192.6632,80.942,0.0494,nan
1270.4068,4330.4419,4330442.0,nan,9.8567,9.8567,151.837,0.0,nan,41.9194,0.8873,0.8492,1.009,1270.4067,0.6071,-575.4632,nan,nan,0.2959,0.0513,0.0513,0.0513,14207.4863,2.1572,0.8873,0.8873,0.7875,35.2698,1.0,1.0,1.0,-1192.7068,80.2053,0.0513,nan
1270.5156,4398.0415,4402027.0,nan,9.8643,9.8643,150.1607,0.0,nan,42.5138,0.914,0.8641,1.0157,1270.5156,0.5956,-575.5157,nan,nan,0.2951,0.0561,0.0561,0.0561,14442.3457,2.1667,0.9141,0.914,0.8354,35.2355,1.0,1.0,1.0,-1192.8156,78.367,0.0561,nan
1270.5592,4430.7134,4430713.5,nan,9.8597,9.8597,149.489,0.0,nan,42.799,0.9287,0.8743,1.0217,1270.5592,0.5882,-575.5367,nan,nan,0.2945,0.0592,0.0592,0.0592,14536.4619,2.173,0.9288,0.9287,0.8629,35.217,1.0,1.0,1.0,-1192.8591,77.1823,0.0592,nan
1270.668,4526.437,4529721.5,nan,9.8482,9.8482,147.3915,0.0,nan,43.5107,0.9653,0.8996,1.0366,1270.668,0.5697,-575.5892,nan,nan,0.2932,0.0668,0.0668,0.0668,14861.291,2.1888,0.9654,0.9653,0.9317,35.1709,1.0,1.0,1.0,-1192.968,74.226,0.0668,nan
1270.7116,4569.3975,4569397.5,nan,9.8402,9.8402,146.551,0.0,nan,43.4962,0.9828,0.9147,1.0456,1270.7115,0.5651,-575.6103,nan,nan,0.2928,0.0688,0.0688,0.0688,14991.4619,2.197,0.983,0.9828,0.9667,35.152,1.0,1.0,1.0,-1193.0116,73.4784,0.0688,nan
1270.8204,4675.2002,4676098.0,nan,9.8203,9.8203,144.5642,0.0,nan,43.46,1.0267,0.9524,1.0683,1270.8204,0.5534,-575.6628,nan,nan,0.292,0.0736,0.0736,0.0736,15341.5303,2.2174,1.0269,1.0267,1.0541,35.1049,1.0,1.0,1.0,-1193.1204,71.613,0.0736,nan
1270.864,4718.8569,4718857.0,nan,9.8185,9.8185,143.768,0.0,nan,43.0928,1.0462,0.9729,1.0762,1270.864,0.5537,-575.6838,nan,nan,0.2924,0.0728,0.0728,0.0728,15481.8145,2.2258,1.0464,1.0462,1.0955,35.0838,1.0,1.0,1.0,-1193.1639,71.916,0.0728,nan
1270.9728,4833.1733,4829934.5,nan,9.8141,9.8141,141.6862,0.0,nan,42.1764,1.095,1.024,1.0958,1270.9728,0.5543,-575.7363,nan,nan,0.2935,0.0708,0.0708,0.0708,15846.2422,2.2467,1.0952,1.095,1.1989,35.031,1.0,1.0,1.0,-1193.2728,72.672,0.0708,nan
1271.0164,4874.4473,4874447.5,nan,9.8052,9.8052,140.852,0.0,nan,41.9342,1.1148,1.048,1.1032,1271.0164,0.5564,-575.7573,nan,nan,0.2941,0.0692,0.0692,0.0692,15992.2812,2.2525,1.115,1.1148,1.2437,35.0102,1.0,1.0,1.0,-1193.3164,73.3251,0.0692,nan
1271.1252,4972.2651,4964181.5,nan,9.7829,9.7829,138.9751,0.0,nan,41.3298,1.1643,1.1081,1.1216,1271.1252,0.5617,-575.8098,nan,nan,0.2957,0.0649,0.0649,0.0649,16286.6846,2.2671,1.1644,1.1643,1.3555,34.9583,1.0,1.0,1.0,-1193.4252,74.955,0.0649,nan
1271.1688,5000.1411,5000141.0,nan,9.781,9.781,138.223,0.0,nan,41.2758,1.1824,1.1322,1.131,1271.1688,0.562,-575.8309,nan,nan,0.2955,0.0654,0.0654,0.0654,16404.6621,2.2675,1.1825,1.1824,1.3988,34.9413,1.0,1.0,1.0,-1193.4688,74.7871,0.0654,nan
1271.2776,5050.7612,5040915.5,nan,9.7764,9.7764,136.8937,0.0,nan,41.1409,1.2275,1.1922,1.1547,1271.2776,0.5626,-575.8834,nan,nan,0.2949,0.0664,0.0664,0.0664,16538.4375,2.2684,1.2277,1.2275,1.5069,34.8987,1.0,1.0,1.0,-1193.5776,74.368,0.0664,nan
1271.3212,5057.2554,5057255.0,nan,9.7804,9.7804,136.361,0.0,nan,40.9992,1.2413,1.2113,1.1674,1271.3212,0.5593,-575.9044,nan,nan,0.294,0.0692,0.0692,0.0692,16592.0449,2.2625,1.2415,1.2413,1.5413,34.8879,1.0,1.0,1.0,-1193.6212,73.3195,0.0692,nan
1271.43,5050.0811,5042902.0,nan,9.7904,9.7904,135.6628,0.0,nan,40.6455,1.2757,1.2588,1.1993,1271.4299,0.5513,-575.9569,nan,nan,0.2919,0.0759,0.0759,0.0759,16544.9551,2.2477,1.2758,1.2757,1.6274,34.8609,1.0,1.0,1.0,-1193.73,70.703,0.0759,nan
1271.4736,5037.1504,5037150.5,nan,9.803,9.803,135.383,0.0,nan,40.7913,1.2827,1.2674,1.2103,1271.4735,0.5472,-575.9779,nan,nan,0.2914,0.0785,0.0785,0.0785,16526.084,2.2374,1.2828,1.2827,1.6454,34.8645,1.0,1.0,1.0,-1193.7736,69.736,0.0785,nan
1271.5824,4970.79,4968800.5,nan,9.8343,9.8343,135.6022,0.0,nan,41.1551,1.3001,1.2888,1.238,1271.5824,0.537,-576.0305,nan,nan,0.29,0.0847,0.0847,0.0847,16301.8389,2.2114,1.3002,1.3001,1.6903,34.8734,1.0,1.0,1.0,-1193.8824,67.323,0.0847,nan
1271.626,4941.4102,4941410.5,nan,9.848,9.848,135.69,0.0,nan,41.5661,1.2987,1.2834,1.2398,1271.626,0.5363,-576.0515,nan,nan,0.2899,0.0853,0.0853,0.0853,16211.9766,2.1998,1.2987,1.2987,1.6865,34.8857,1.0,1.0,1.0,-1193.926,67.0913,0.0853,nan
