DEPTH,ACOUSTICIMPEDANCE1,AVG_PIGN,CALI,CALI[DERIVED]1,DFL,DT,FACIES,FLD1,GR,HDRS,HMRS,NPHI,PERF_INT,PIGN,PIGN_MODELLING,RHOB,SP,SUWI,SUWI_MODELLING,TDVSS,VCL,ZLT
1019.1464,4392.0088,nan,9.665,9.665,1.8561,146.9345,nan,nan,61.258,1.8079,1.8617,0.6175,nan,0.0327,0.0327,2.1172,269.4639,1.0,1.0,-940.5264,74.878,nan
1019.2988,4472.1963,nan,9.6759,9.6759,1.7452,147.082,nan,nan,66.4585,1.7785,1.8331,0.61,nan,0.0338,0.0338,2.1581,270.0234,1.0,1.0,-940.6788,73.824,nan
1019.4512,4552.6875,nan,9.4193,9.4193,1.7184,145.9344,nan,nan,70.6285,1.7924,1.8433,0.6172,nan,0.0322,0.0322,2.1798,270.4347,1.0,1.0,-940.8312,74.223,nan
1019.6036,4660.1992,nan,9.0667,9.0667,1.7775,143.4794,nan,nan,71.7303,1.8414,1.8912,0.6363,nan,0.029,0.029,2.1937,270.5868,1.0,1.0,-940.9836,75.401,nan
1019.756,4814.0962,nan,8.9123,8.9123,1.8877,139.7816,nan,nan,71.0016,1.9184,1.982,0.6569,nan,0.0274,0.0274,2.2078,270.7618,1.0,1.0,-941.136,75.737,nan
1019.9084,4970.1606,nan,8.8901,8.8901,2.0174,135.3415,nan,nan,69.5604,1.9922,2.0817,0.6737,nan,0.0286,0.0286,2.2069,270.9741,1.0,1.0,-941.2884,74.709,nan
1020.0608,5103.4746,nan,8.8572,8.8572,2.1289,131.6926,nan,nan,68.008,2.064,2.1647,0.6836,nan,0.0308,0.0308,2.205,270.9666,1.0,1.0,-941.4408,73.479,nan
1020.2132,5100.0,nan,8.7132,8.7132,2.2114,131.3264,nan,nan,67.977,2.0943,2.1775,0.6944,nan,0.0308,0.0308,2.1974,270.8833,1.0,1.0,-941.5932,74.051,nan
1020.3656,4892.2725,nan,8.4241,8.4241,2.236,134.7811,nan,nan,68.3699,2.0647,2.1214,0.7032,nan,0.029,0.029,2.1633,271.0847,1.0,1.0,-941.7456,76.57,nan
1020.518,4576.8477,nan,8.1598,8.1598,2.2131,140.2699,nan,nan,67.529,2.0342,2.0899,0.6971,nan,0.0263,0.0263,2.1063,271.4734,1.0,1.0,-941.898,79.634,nan
1020.6704,4330.9688,nan,8.1262,8.1262,2.1776,144.8637,nan,nan,66.4283,2.0036,2.0771,0.6771,nan,0.0241,0.0241,2.0584,271.6597,1.0,1.0,-942.0504,81.51,nan
1020.8228,4196.917,nan,8.366,8.366,2.0925,147.909,nan,nan,65.2211,1.9536,1.9957,0.6526,nan,0.0242,0.0242,2.0366,271.8877,1.0,1.0,-942.2028,81.452,nan
1020.9752,4140.7588,nan,8.659,8.659,1.9963,150.3979,nan,nan,64.2258,1.8751,1.8926,0.6306,nan,0.0255,0.0255,2.0432,272.6884,1.0,1.0,-942.3552,80.47,nan
1021.1276,4166.3906,nan,8.7908,8.7908,1.9299,152.2452,nan,nan,64.2179,1.8003,1.8429,0.6078,nan,0.0267,0.0267,2.0811,273.9168,1.0,1.0,-942.5076,79.5,nan
1021.28,4225.4038,nan,8.7573,8.7573,1.8722,153.3427,nan,nan,63.9701,1.757,1.8129,0.587,nan,0.0269,0.0269,2.1258,274.8703,1.0,1.0,-942.66,79.395,nan
1021.4324,4215.3911,nan,8.6924,8.6924,1.8728,154.4741,nan,nan,62.8465,1.7334,1.7596,0.5743,nan,0.0252,0.0252,2.1364,275.3307,1.0,1.0,-942.8124,80.711,nan
1021.5848,4081.7417,nan,8.7589,8.7589,1.8446,155.9455,nan,nan,62.1707,1.681,1.6977,0.5721,nan,0.0223,0.0223,2.0884,275.6702,1.0,1.0,-942.9648,82.902,nan
1021.7372,3903.1052,nan,9.0328,9.0328,1.8329,156.94,nan,nan,62.8689,1.5863,1.6215,0.5785,nan,0.0191,0.0191,2.0097,275.8973,1.0,1.0,-943.1172,85.383,nan
1021.8896,3792.6995,nan,9.3179,9.3179,1.8703,156.98,nan,nan,64.2359,1.4773,1.518,0.5924,nan,0.0156,0.0156,1.9533,275.675,1.0,1.0,-943.2696,88.02,nan
1022.042,3756.3416,nan,9.36,9.36,1.8471,156.7679,nan,nan,65.5574,1.318,1.3428,0.6145,nan,0.0121,0.0121,1.932,275.0949,1.0,1.0,-943.422,90.72,nan
1022.1944,3764.3599,nan,9.1445,9.1445,1.5307,157.2768,nan,nan,65.9297,1.1135,1.1145,0.6352,nan,0.0089,0.0089,1.9424,274.6507,1.0,1.0,-943.5744,93.165,nan
1022.3468,3799.8289,nan,8.8791,8.8791,1.0656,158.6387,nan,nan,64.1022,0.922,0.9133,0.6482,nan,0.0069,0.0069,1.9777,274.2811,1.0,1.0,-943.7268,94.71,nan
1022.4992,3817.4287,nan,8.7939,8.7939,0.8306,159.8196,nan,nan,60.6096,0.784,0.7771,0.6464,nan,0.0066,0.0066,2.0016,273.5262,1.0,1.0,-943.8792,94.948,nan
1022.6516,3822.5745,nan,9.036,9.036,0.7454,159.3349,nan,nan,57.0285,0.6673,0.6474,0.6316,nan,0.0081,0.0081,1.9983,272.3313,1.0,1.0,-944.0316,93.805,nan
1022.804,3892.9055,nan,9.4294,9.4294,0.6594,156.0006,nan,nan,54.412,0.5453,0.5335,0.6079,nan,0.0113,0.0113,1.9924,271.0129,1.0,1.0,-944.184,91.327,nan
1022.9564,4062.9431,nan,9.7348,9.7348,0.5774,150.85,nan,nan,53.435,0.5119,0.5129,0.5842,nan,0.0163,0.0163,2.0108,269.74,1.0,1.0,-944.3364,87.514,nan
1023.1088,4304.5674,nan,9.9757,9.9757,0.6012,145.9172,nan,nan,54.2532,0.6827,0.6607,0.5662,nan,0.0228,0.0228,2.0607,268.5738,1.0,1.0,-944.4888,82.55,nan
1023.2612,4557.938,nan,10.0798,10.0798,1.0845,142.3478,nan,nan,56.5172,1.0172,0.9764,0.551,nan,0.0293,0.0293,2.1286,267.7585,1.0,1.0,-944.6412,77.079,nan
1023.4136,4773.9556,nan,9.9401,9.9401,1.8388,140.6632,nan,nan,59.725,1.327,1.3234,0.5415,nan,0.0331,0.0331,2.2031,267.4972,1.0,1.0,-944.7936,72.338,nan
1023.566,4923.0654,nan,9.7073,9.7073,2.4622,140.0978,nan,nan,62.3773,1.5953,1.5809,0.5405,nan,0.0343,0.0343,2.2628,267.426,1.0,1.0,-944.946,69.018,nan
1023.7184,4941.3315,nan,9.5912,9.5912,2.3097,139.739,nan,nan,63.3993,1.8122,1.7372,0.5515,nan,0.0384,0.0384,2.2654,267.2449,1.0,1.0,-945.0984,65.962,nan
1023.8708,4856.0503,nan,9.582,9.582,2.1321,139.4935,nan,nan,63.0883,1.9789,1.8663,0.5665,nan,0.0444,0.0444,2.2224,267.2022,1.0,1.0,-945.2508,63.842,nan
1024.0232,4711.7065,nan,9.6382,9.6382,2.2211,140.0091,nan,nan,62.0991,2.127,2.0251,0.5785,nan,0.0458,0.0458,2.1643,267.4702,1.0,1.0,-945.4032,64.538,nan
1024.1756,4560.6245,nan,9.6241,9.6241,2.4323,141.6077,nan,nan,61.9704,2.2313,2.1931,0.5891,nan,0.0426,0.0426,2.1188,267.6965,1.0,1.0,-945.5556,67.307,nan
1024.328,4409.7114,nan,9.4457,9.4457,2.4825,144.2171,nan,nan,63.2653,2.2389,2.2511,0.6047,nan,0.0374,0.0374,2.0865,267.5921,1.0,1.0,-945.708,71.315,nan
1024.4804,4275.8164,nan,9.2023,9.2023,2.352,147.4316,nan,nan,64.5295,2.1676,2.1967,0.6206,nan,0.0315,0.0315,2.0682,267.4567,1.0,1.0,-945.8604,75.819,nan
1024.6328,4200.854,nan,9.0026,9.0026,2.1373,150.8852,nan,nan,64.8463,2.0454,2.0546,0.6381,nan,0.026,0.026,2.0796,267.4736,1.0,1.0,-946.0128,80.063,nan
1024.7852,4189.1655,nan,8.7851,8.7851,1.9584,153.6956,nan,nan,64.4934,1.9072,1.8839,0.661,nan,0.0198,0.0198,2.1124,267.2525,1.0,1.0,-946.1652,84.372,nan
1024.9376,4227.2812,nan,8.6015,8.6015,1.7497,154.5133,nan,nan,63.7328,1.8051,1.7701,0.6911,nan,0.0116,0.0116,2.143,266.6133,1.0,1.0,-946.3176,89.046,nan
1025.09,4305.8687,nan,8.5555,8.5555,1.6824,152.5398,nan,nan,63.5732,1.7996,1.7612,0.714,nan,0.0071,0.0071,2.1549,265.9156,1.0,1.0,-946.47,91.193,nan
1025.2424,4438.4395,nan,8.6278,8.6278,1.7278,147.9535,nan,nan,65.7288,1.9295,1.8798,0.7158,nan,0.0124,0.0124,2.1545,265.4164,1.0,1.0,-946.6224,87.765,nan
1025.3948,4621.8149,nan,8.7704,8.7704,1.9548,141.8504,nan,nan,68.8976,2.1437,2.1004,0.6995,nan,0.0245,0.0245,2.1509,264.8327,1.0,1.0,-946.7748,80.214,nan
1025.5472,4807.1689,nan,8.8954,8.8954,2.2013,136.1597,nan,nan,70.2675,2.3671,2.3687,0.6713,nan,0.0357,0.0357,2.1474,264.0255,1.0,1.0,-946.9272,72.592,nan
1025.6996,4926.3174,nan,8.9559,8.9559,2.4058,132.7286,nan,nan,69.6075,2.5852,2.6521,0.6488,nan,0.0424,0.0424,2.1452,263.322,1.0,1.0,-947.0796,67.455,nan
1025.852,4976.0498,nan,9.002,9.002,2.5412,131.4051,nan,nan,66.9717,2.7125,2.7827,0.6363,nan,0.0461,0.0461,2.1453,262.8337,1.0,1.0,-947.232,64.671,nan
1026.0044,5006.6367,nan,8.9979,8.9979,2.6804,130.9706,nan,nan,62.3983,2.679,2.6694,0.6329,nan,0.0476,0.0476,2.1513,262.3947,1.0,1.0,-947.3844,63.477,nan
1026.1568,5014.5728,nan,9.0056,9.0056,2.7653,130.4582,nan,nan,58.017,2.7033,2.644,0.6319,nan,0.0486,0.0486,2.1463,262.0357,1.0,1.0,-947.5368,62.773,nan
1026.3092,5028.8926,nan,9.1448,9.1448,2.8574,129.0364,nan,nan,54.9965,3.0121,2.9561,0.635,nan,0.0496,0.0496,2.129,262.0399,1.0,1.0,-947.6892,61.934,nan
1026.4616,5084.3911,nan,9.6022,9.6022,3.0286,126.7724,nan,nan,52.7476,3.3372,3.3266,0.644,nan,0.0502,0.0502,2.1147,262.29,1.0,1.0,-947.8416,61.52,nan
1026.614,5046.7446,nan,10.2809,10.2809,3.2659,125.054,nan,nan,51.5013,3.466,3.5096,0.6585,nan,0.0484,0.0484,2.0706,262.4784,1.0,1.0,-947.994,62.905,nan
1026.7664,4907.9756,nan,10.8654,10.8654,3.3699,124.6879,nan,nan,51.288,3.4114,3.5402,0.6762,nan,0.0439,0.0439,2.0078,262.6901,1.0,1.0,-948.1464,66.343,nan
1026.9188,4775.5713,nan,11.1241,11.1241,3.2736,126.197,nan,nan,51.7189,3.108,3.2764,0.6936,nan,0.0383,0.0383,1.9772,263.2336,1.0,1.0,-948.2988,70.651,nan
1027.0712,4618.3203,nan,10.8975,10.8975,3.1599,129.8392,nan,nan,52.6196,3.1009,3.2762,0.7065,nan,0.033,0.033,1.9673,263.8763,1.0,1.0,-948.4512,74.689,nan
1027.2236,4435.2798,nan,10.3577,10.3577,3.1084,135.6237,nan,nan,53.1665,3.5009,3.5855,0.7071,nan,0.0288,0.0288,1.9735,264.1925,1.0,1.0,-948.6036,77.931,nan
1027.376,4274.4062,nan,9.9935,9.9935,2.7602,142.0843,nan,nan,52.5286,2.9891,3.0053,0.6953,nan,0.025,0.025,1.9925,264.3375,1.0,1.0,-948.756,80.805,nan
1027.5284,4117.9829,nan,10.219,10.219,2.2557,146.7606,nan,nan,51.4935,2.1718,2.1625,0.6757,nan,0.0224,0.0224,1.9828,264.6199,1.0,1.0,-948.9084,82.867,nan
1027.6808,4039.0913,nan,10.7969,10.7969,1.9316,147.0236,nan,nan,51.3347,1.9103,1.8648,0.6502,nan,0.0237,0.0237,1.9483,264.8891,1.0,1.0,-949.0608,81.818,nan
1027.8332,4087.0171,nan,11.446,11.446,1.922,142.4261,nan,nan,52.3602,2.0594,2.0478,0.6241,nan,0.0294,0.0294,1.9098,264.8763,1.0,1.0,-949.2132,77.474,nan
1027.9856,4174.4683,nan,11.6488,11.6488,2.0607,137.7484,nan,nan,54.4616,2.241,2.3226,0.6075,nan,0.0347,0.0347,1.8866,264.8906,1.0,1.0,-949.3656,73.436,nan
1028.138,4243.4966,nan,11.0994,11.0994,2.1781,136.871,nan,nan,57.8204,2.2954,2.4261,0.6134,nan,0.0354,0.0354,1.9056,265.3037,1.0,1.0,-949.518,72.836,nan
1028.2904,4289.4814,nan,10.2079,10.2079,2.1227,138.6439,nan,nan,60.4076,2.1467,2.2499,0.634,nan,0.0323,0.0323,1.9512,265.8426,1.0,1.0,-949.6704,75.22,nan
1028.4428,4301.9019,nan,9.6428,9.6428,1.937,141.3243,nan,nan,59.9949,1.9147,1.9666,0.6529,nan,0.0285,0.0285,1.9946,266.0685,1.0,1.0,-949.8228,78.168,nan
1028.5952,4296.1855,nan,9.3918,9.3918,1.8078,144.6021,nan,nan,58.6232,1.8326,1.8531,0.6581,nan,0.0262,0.0262,2.0382,266.0764,1.0,1.0,-949.9752,79.936,nan
1028.7476,4263.3726,nan,9.3189,9.3189,1.7705,147.987,nan,nan,57.9656,1.8609,1.8502,0.656,nan,0.0251,0.0251,2.07,266.1132,1.0,1.0,-950.1276,80.735,nan
1028.9,4220.6108,nan,9.1926,9.1926,1.7776,150.1399,nan,nan,56.5359,1.7958,1.7649,0.6517,nan,0.0245,0.0245,2.079,266.0039,1.0,1.0,-950.28,81.239,nan
1029.0524,4232.1636,nan,8.9584,8.9584,1.7435,150.0679,nan,nan,55.076,1.7594,1.7266,0.6508,nan,0.0249,0.0249,2.0837,265.657,1.0,1.0,-950.4324,80.909,nan
1029.2048,4312.2871,nan,8.7363,8.7363,1.7143,147.1862,nan,nan,55.1867,1.8283,1.8125,0.6527,nan,0.027,0.027,2.0824,265.3655,1.0,1.0,-950.5848,79.276,nan
1029.3572,4459.9297,nan,8.5966,8.5966,1.7435,141.9953,nan,nan,55.133,1.8653,1.8872,0.6573,nan,0.0307,0.0307,2.0777,265.1939,1.0,1.0,-950.7372,76.469,nan
1029.5096,4682.4546,nan,8.4605,8.4605,1.7943,136.1234,nan,nan,53.5138,1.9514,2.023,0.6577,nan,0.0359,0.0359,2.0912,264.7575,1.0,1.0,-950.8896,72.487,nan
1029.662,4898.3052,nan,8.2667,8.2667,1.9984,131.6812,nan,nan,51.2397,2.1048,2.2349,0.652,nan,0.0417,0.0417,2.1162,264.0459,1.0,1.0,-951.042,68.022,nan
1029.8144,5013.6875,nan,8.1257,8.1257,2.1655,130.5123,nan,nan,48.8827,2.2195,2.3474,0.6363,nan,0.0467,0.0467,2.1468,263.5523,1.0,1.0,-951.1944,64.192,nan
1029.9668,5045.3115,nan,8.1587,8.1587,2.3393,131.4395,nan,nan,46.3481,2.2778,2.3475,0.6121,nan,0.0507,0.0507,2.1757,263.3885,1.0,1.0,-951.3468,61.132,nan
1030.1192,5004.606,nan,8.3488,8.3488,2.3955,132.2358,nan,nan,43.91,2.3106,2.3542,0.5878,nan,0.0536,0.0536,2.1712,263.1779,1.0,1.0,-951.4992,58.902,nan
1030.2716,4913.9463,nan,8.604,8.604,2.5201,131.9642,nan,nan,43.3908,2.5731,2.5997,0.5745,nan,0.0551,0.0551,2.1275,262.924,1.0,1.0,-951.6516,57.769,nan
1030.424,4822.8491,nan,8.8794,8.8794,2.9226,130.8722,nan,nan,45.947,3.0542,3.0465,0.578,nan,0.0546,0.0546,2.0708,263.0329,1.0,1.0,-951.804,58.13,nan
1030.5764,4751.8267,nan,9.0702,9.0702,3.4194,130.3779,nan,nan,50.1156,3.1169,3.1953,0.594,nan,0.0512,0.0512,2.0326,263.3881,1.0,1.0,-951.9564,60.714,nan
1030.7288,4655.8184,nan,8.9059,8.9059,3.3497,132.3968,nan,nan,55.7639,2.9009,3.0423,0.62,nan,0.0447,0.0447,2.0224,263.5606,1.0,1.0,-952.1088,65.714,nan
1030.8812,4528.3662,nan,8.6137,8.6137,2.9102,136.6683,nan,nan,62.0835,2.6649,2.7655,0.65,nan,0.0362,0.0362,2.0305,263.6021,1.0,1.0,-952.2612,72.258,nan
1031.0336,4427.9653,nan,8.4772,8.4772,2.4339,141.3373,nan,nan,66.5278,2.319,2.3438,0.6797,nan,0.0275,0.0275,2.0533,264.0276,1.0,1.0,-952.4136,78.929,nan
1031.186,4358.3149,nan,8.4726,8.4726,2.1072,144.836,nan,nan,67.9979,1.9976,1.9649,0.7033,nan,0.0209,0.0209,2.071,264.7711,1.0,1.0,-952.566,84.012,nan
1031.3384,4312.9312,nan,8.4769,8.4769,1.8707,146.3911,nan,nan,67.5494,1.8249,1.7992,0.705,nan,0.0189,0.0189,2.0714,265.4455,1.0,1.0,-952.7184,85.536,nan
1031.4908,4306.8066,nan,8.4742,8.4742,1.7856,146.0048,nan,nan,65.5352,1.7838,1.7688,0.678,nan,0.0225,0.0225,2.063,266.0903,1.0,1.0,-952.8708,82.71,nan
1031.6432,4318.4653,nan,8.4783,8.4783,1.7268,145.135,nan,nan,61.969,1.7706,1.7695,0.6308,nan,0.029,0.029,2.0563,267.0211,1.0,1.0,-953.0232,77.743,nan
1031.7956,4294.5566,nan,8.4822,8.4822,1.7914,146.0608,nan,nan,59.1502,1.8002,1.8097,0.587,nan,0.0322,0.0322,2.058,268.0281,1.0,1.0,-953.1756,75.321,nan
1031.948,4216.3452,nan,8.4765,8.4765,1.8451,148.5945,nan,nan,58.4519,1.8529,1.8723,0.5603,nan,0.0297,0.0297,2.0555,268.6331,1.0,1.0,-953.328,77.25,nan
1032.1004,4126.3799,nan,8.4349,8.4349,1.9292,150.5792,nan,nan,58.5766,1.8624,1.8651,0.5506,nan,0.0269,0.0269,2.0385,268.911,1.0,1.0,-953.4804,79.354,nan
1032.2528,4067.7693,nan,8.4076,8.4076,2.0338,150.8553,nan,nan,58.302,1.8356,1.8164,0.5512,nan,0.0263,0.0263,2.0133,269.2498,1.0,1.0,-953.6328,79.828,nan
1032.4052,4075.4226,nan,8.403,8.403,2.0533,150.0395,nan,nan,58.6044,1.8167,1.8273,0.555,nan,0.0259,0.0259,2.0062,269.7144,1.0,1.0,-953.7852,80.101,nan
1032.5576,4134.9932,nan,8.3885,8.3885,2.0223,149.0994,nan,nan,61.2699,1.7797,1.8447,0.558,nan,0.0259,0.0259,2.0227,270.1877,1.0,1.0,-953.9376,80.118,nan
1032.71,4196.2827,nan,8.3472,8.3472,1.9176,148.9679,nan,nan,66.5602,1.6421,1.7208,0.5619,nan,0.0255,0.0255,2.0509,270.9167,1.0,1.0,-954.09,80.418,nan
1032.8624,4243.332,nan,8.3097,8.3097,1.7093,149.874,nan,nan,72.5105,1.4252,1.4368,0.5658,nan,0.0243,0.0243,2.0865,272.0287,1.0,1.0,-954.2424,81.349,nan
1033.0148,4270.8862,nan,8.3022,8.3022,1.4168,151.3785,nan,nan,76.7476,1.1571,1.1246,0.5759,nan,0.0221,0.0221,2.1211,273.0964,1.0,1.0,-954.3948,83.043,nan
1033.1672,4278.1812,nan,8.286,8.286,1.0794,152.4299,nan,nan,77.6742,0.9161,0.9028,0.5897,nan,0.0194,0.0194,2.1395,273.6622,1.0,1.0,-954.5472,85.135,nan
1033.3196,4282.7446,nan,8.2823,8.2823,0.9095,151.9828,nan,nan,74.9782,0.8257,0.8191,0.6044,nan,0.0175,0.0175,2.1355,273.7737,1.0,1.0,-954.6996,86.617,nan
1033.472,4309.1489,nan,8.242,8.242,0.8744,150.3633,nan,nan,70.8525,0.8619,0.8412,0.6167,nan,0.0175,0.0175,2.1258,273.7631,1.0,1.0,-954.852,86.6,nan
1033.6244,4358.4907,nan,8.0923,8.0923,0.9672,148.4268,nan,nan,67.031,0.8777,0.8675,0.6262,nan,0.0194,0.0194,2.1224,273.5882,1.0,1.0,-955.0044,85.109,nan
1033.7768,4400.3843,nan,7.9118,7.9118,1.0615,146.9153,nan,nan,64.3003,0.8226,0.831,0.6315,nan,0.021,0.021,2.121,273.2661,1.0,1.0,-955.1568,83.899,nan
1033.9292,4429.1416,nan,7.8325,7.8325,1.0061,146.203,nan,nan,62.4986,0.7912,0.8019,0.634,nan,0.0216,0.0216,2.1245,273.1714,1.0,1.0,-955.3092,83.44,nan
1034.0816,4428.5024,nan,7.8526,7.8526,0.9178,146.2337,nan,nan,61.0019,0.8132,0.8178,0.6385,nan,0.0221,0.0221,2.1247,273.4326,1.0,1.0,-955.4616,83.088,nan
1034.234,4377.4849,nan,7.8949,7.8949,0.8605,146.8887,nan,nan,59.9955,0.8969,0.8962,0.6494,nan,0.0213,0.0213,2.1096,273.6111,1.0,1.0,-955.614,83.648,nan
1034.3864,4300.1816,nan,7.9378,7.9378,1.0264,147.8175,nan,nan,60.0073,1.0914,1.0802,0.6638,nan,0.0198,0.0198,2.0854,273.4199,1.0,1.0,-955.7664,84.794,nan
1034.5388,4253.8267,nan,8.01,8.01,1.3961,148.5212,nan,nan,60.9778,1.3788,1.3628,0.6767,nan,0.0189,0.0189,2.0728,273.0903,1.0,1.0,-955.9188,85.496,nan
1034.6912,4247.3027,nan,8.1054,8.1054,1.7911,148.6575,nan,nan,62.1507,1.5692,1.5869,0.684,nan,0.0189,0.0189,2.0715,272.8268,1.0,1.0,-956.0712,85.539,nan
1034.8436,4269.8496,nan,8.2152,8.2152,1.9222,148.0923,nan,nan,63.0666,1.6041,1.6493,0.6809,nan,0.0201,0.0201,2.0746,272.3813,1.0,1.0,-956.2236,84.622,nan
1034.996,4326.0879,nan,8.3049,8.3049,1.8049,146.5378,nan,nan,63.4097,1.586,1.6131,0.6703,nan,0.0228,0.0228,2.0798,271.6866,1.0,1.0,-956.376,82.524,nan
1035.1484,4418.3936,nan,8.3691,8.3691,1.7042,144.0579,nan,nan,62.9248,1.5899,1.5997,0.6608,nan,0.0261,0.0261,2.0883,271.1899,1.0,1.0,-956.5284,80.012,nan
1035.3008,4495.355,nan,8.419,8.419,1.7484,141.9727,nan,nan,62.1506,1.6781,1.7078,0.6643,nan,0.0277,0.0277,2.0939,271.0804,1.0,1.0,-956.6808,78.772,nan
1035.4532,4494.168,nan,8.4351,8.4351,1.9504,141.7036,nan,nan,62.6167,1.7897,1.8461,0.6806,nan,0.026,0.026,2.0894,271.0444,1.0,1.0,-956.8332,80.086,nan
1035.6056,4393.854,nan,8.4327,8.4327,2.0434,143.5431,nan,nan,65.3078,1.7997,1.8579,0.6969,nan,0.0218,0.0218,2.0693,270.8734,1.0,1.0,-956.9856,83.296,nan
1035.758,4265.9028,nan,8.4303,8.4303,1.9671,146.0701,nan,nan,69.6125,1.7444,1.7677,0.6973,nan,0.0181,0.0181,2.0444,270.7995,1.0,1.0,-957.138,86.165,nan
1035.9104,4169.3345,nan,8.4054,8.4054,1.8038,147.7536,nan,nan,74.6833,1.699,1.694,0.6885,nan,0.0162,0.0162,2.0211,270.6767,1.0,1.0,-957.2904,87.56,nan
1036.0628,4130.0479,nan,8.3795,8.3795,1.6972,147.8115,nan,nan,77.8223,1.6643,1.676,0.6852,nan,0.0158,0.0158,2.0029,270.0802,1.0,1.0,-957.4428,87.899,nan
1036.2152,4194.3701,nan,8.3941,8.3941,1.6385,145.8049,nan,nan,76.2202,1.6619,1.6704,0.6897,nan,0.0171,0.0171,2.0064,269.1561,1.0,1.0,-957.5952,86.873,nan
1036.3676,4342.9868,nan,8.4141,8.4141,1.6187,142.8753,nan,nan,71.665,1.7248,1.6956,0.6915,nan,0.0209,0.0209,2.0358,268.5651,1.0,1.0,-957.7476,83.962,nan
1036.52,4538.168,nan,8.3989,8.3989,1.7382,140.4688,nan,nan,66.1658,1.7859,1.7733,0.6858,nan,0.0265,0.0265,2.0914,268.6597,1.0,1.0,-957.9,79.656,nan
1036.6724,4717.1636,nan,8.356,8.356,1.9394,138.9264,nan,nan,61.5919,1.8091,1.8345,0.6663,nan,0.0327,0.0327,2.1501,269.0326,1.0,1.0,-958.0524,74.694,nan
1036.8248,4813.9741,nan,8.3421,8.3421,2.061,137.961,nan,nan,59.9286,1.821,1.8472,0.6299,nan,0.0391,0.0391,2.1789,269.5871,1.0,1.0,-958.2048,69.625,nan
1036.9772,4827.623,nan,8.3157,8.3157,2.0602,137.2484,nan,nan,60.8847,1.8052,1.8133,0.5935,nan,0.0445,0.0445,2.1738,270.4709,1.0,1.0,-958.3572,65.697,nan
1037.1296,4789.9292,nan,8.2632,8.2632,1.9659,137.1029,nan,nan,65.799,1.7558,1.7256,0.5749,nan,0.0462,0.0462,2.1546,271.3949,1.0,1.0,-958.5096,64.602,nan
1037.282,4724.9937,nan,8.2109,8.2109,1.8942,138.0575,nan,nan,80.3066,1.7085,1.693,0.5752,nan,0.0392,0.0392,2.1402,271.8362,1.0,1.0,-958.662,67.761,nan
1037.4344,4664.3877,nan,8.2089,8.2089,1.8691,140.0833,nan,nan,111.63,1.6685,1.7074,0.589,nan,0.0204,0.0204,2.1437,271.7602,1.0,1.0,-958.8144,75.38,nan
1037.5868,4630.6011,nan,8.2119,8.2119,1.8419,141.8031,nan,nan,153.0323,1.6033,1.615,0.6077,nan,0.0065,0.0065,2.1543,271.601,1.0,1.0,-958.9668,82.756,nan
1037.7392,4613.4473,nan,8.1932,8.1932,1.7275,141.8976,nan,nan,186.1865,1.3391,1.3304,0.6203,nan,0.0047,0.0047,2.1478,271.4625,1.0,1.0,-959.1192,87.105,nan
1037.8916,4629.3154,nan,8.2271,8.2271,1.3146,140.4677,nan,nan,196.7455,0.9941,0.9966,0.6198,nan,0.0039,0.0039,2.1334,271.2289,1.0,1.0,-959.2716,89.145,nan
1038.044,4662.2559,nan,8.3146,8.3146,1.0004,138.6306,nan,nan,180.8647,0.8698,0.8743,0.6153,nan,0.0068,0.0068,2.1205,271.1061,1.0,1.0,-959.424,88.052,nan
1038.1964,4680.4238,nan,8.3457,8.3457,0.976,137.7793,nan,nan,144.2424,0.9927,0.9893,0.6189,nan,0.0169,0.0169,2.1157,271.3983,1.0,1.0,-959.5764,84.114,nan
1038.3488,4682.7461,nan,8.2955,8.2955,1.2184,138.3215,nan,nan,103.9103,1.179,1.1559,0.6433,nan,0.0259,0.0259,2.1251,271.9007,1.0,1.0,-959.7288,80.175,nan
1038.5012,4669.9766,nan,8.2249,8.2249,1.4287,139.3569,nan,nan,78.0899,1.3573,1.3214,0.6793,nan,0.0262,0.0262,2.1351,272.346,1.0,1.0,-959.8812,79.818,nan
1038.6536,4678.5049,nan,8.1879,8.1879,1.5962,139.5818,nan,nan,67.0774,1.5748,1.5372,0.7027,nan,0.025,0.025,2.1425,272.8776,1.0,1.0,-960.0336,80.419,nan
1038.806,4704.0317,nan,8.2139,8.2139,1.8524,138.755,nan,nan,63.1855,1.7433,1.726,0.6924,nan,0.0281,0.0281,2.1414,273.6617,1.0,1.0,-960.186,78.204,nan
1038.9584,4690.6992,nan,8.28,8.28,2.1423,137.9063,nan,nan,62.4966,1.8331,1.8589,0.6646,nan,0.0328,0.0328,2.1223,274.5154,1.0,1.0,-960.3384,74.849,nan
1039.1108,4609.9727,nan,8.302,8.302,2.3027,138.1017,nan,nan,63.6516,1.8493,1.9109,0.6417,nan,0.0349,0.0349,2.0887,275.2453,1.0,1.0,-960.4908,73.282,nan
1039.2632,4500.8569,nan,8.257,8.257,2.2714,139.565,nan,nan,65.3713,1.7968,1.8786,0.6281,nan,0.0344,0.0344,2.0609,276.0844,1.0,1.0,-960.6432,73.588,nan
1039.4156,4392.7246,nan,8.1948,8.1948,2.1075,142.2117,nan,nan,67.5703,1.7168,1.7895,0.6183,nan,0.0328,0.0328,2.0495,277.2198,1.0,1.0,-960.7956,74.847,nan
