DEPTH,ACOUSTICIMPEDANCE1,AI,AVG_PIGN,CALI,CALI[DERIVED]1,DFL,DT,FACIES,FLD1,GR,HDRS,HMRS,DEPTH_1,NPHI,PERF_INT,PERMEABILITY,PHIT,PIGN,PIGN_MODELLING,PIMP,RHOB,LLD,RT_MODELLING,RT_POWER,SP,SUWI,SUWI_MODELLING,SXWI,TDVSS,VCL,WATER_VOL,ZLT
1348.3792,6179.4751,6179475.5,nan,8.9271,8.9271,4.2234,121.92,0.0,nan,67.3356,2.5953,2.6707,1348.3792,0.4902,nan,2.9235,0.1953,0.11,0.11,20273.8691,2.4718,2.596,2.596,6.7392,82.3789,0.9873,0.9873,0.9873,-1281.6492,64.568,0.1086,12.0
1348.5316,6194.8247,6194824.5,nan,8.9416,8.9416,4.5692,121.92,0.0,nan,68.9326,2.6156,2.7031,1348.5316,0.4853,nan,2.7528,0.1917,0.1064,0.1064,20324.2285,2.4779,2.6159,2.6159,6.843,82.1172,0.9833,0.9833,0.9833,-1281.8015,65.287,0.1047,12.0
1348.684,6198.4751,6198475.0,nan,8.9495,8.9495,4.8446,121.92,0.0,nan,71.3512,2.6432,2.7376,1348.684,0.4865,nan,2.2706,0.1816,0.0969,0.0969,20336.2031,2.4794,2.6433,2.6433,6.9871,82.1498,0.9933,0.9933,0.9933,-1281.954,67.32,0.0963,12.0
1348.8364,6179.6006,6179600.5,nan,8.9642,8.9642,5.0811,121.92,0.0,nan,73.3883,2.6722,2.7636,1348.8364,0.4917,nan,1.9783,0.1739,0.0903,0.0903,20274.2793,2.4718,2.6723,2.6723,7.141,82.4319,0.9997,0.9997,0.9997,-1282.1063,69.198,0.0903,12.0
1348.9888,6136.0996,6136100.0,nan,8.9884,8.9884,4.985,121.92,0.0,nan,73.2219,2.6936,2.7709,1348.9888,0.4982,nan,2.1786,0.1755,0.0937,0.0937,20131.5605,2.4544,2.6933,2.6933,7.2539,82.7867,0.9973,0.9973,0.9973,-1282.2588,69.196,0.0934,12.0
1349.1412,6082.5005,6082500.5,nan,8.9635,8.9635,4.7121,121.92,0.0,nan,73.2918,2.7147,2.7708,1349.1411,0.5017,nan,2.2878,0.1755,0.0966,0.0966,19955.709,2.433,2.7149,2.7149,7.3705,83.0123,0.9983,0.9983,0.9983,-1282.4111,68.851,0.0964,12.0
1349.2936,6044.2251,6044225.0,nan,8.8685,8.8685,4.5435,121.92,0.0,nan,74.3282,2.7946,2.843,1349.2936,0.5002,nan,2.2984,0.1734,0.0973,0.0973,19830.1348,2.4177,2.7965,2.7965,7.8202,83.1891,0.9999,0.9999,0.9999,-1282.5636,68.65,0.0973,12.0
1349.446,6034.6001,6034600.0,nan,8.7801,8.7801,4.4877,121.92,0.0,nan,73.4735,2.9664,3.0364,1349.4459,0.4927,nan,2.6144,0.1777,0.103,0.103,19798.5566,2.4138,2.9683,2.9683,8.8108,83.2886,0.9866,0.9866,0.9866,-1282.7159,66.806,0.1016,12.0
1349.5984,6057.6006,6057600.5,nan,8.752,8.752,4.511,121.92,0.0,nan,71.8837,3.1936,3.2987,1349.5984,0.4816,nan,2.9151,0.1829,0.1079,0.1079,19874.0176,2.423,3.1944,3.1944,10.2039,83.5722,0.9569,0.9569,0.9656,-1282.8684,64.624,0.1032,12.0
1349.7508,6117.1255,6117125.0,nan,8.7382,8.7382,4.6692,121.92,0.0,nan,70.238,3.475,3.5949,1349.7507,0.4667,nan,2.8812,0.1842,0.1076,0.1076,20069.3086,2.4469,3.4766,3.4766,12.087,84.0556,0.9175,0.9175,0.9452,-1283.0208,62.523,0.0987,12.0
1349.9032,6217.8501,6217850.0,nan,8.6941,8.6941,5.1519,121.92,4.0,nan,66.1636,3.9433,4.0351,1349.9032,0.4471,nan,3.1015,0.1915,0.1108,0.1108,20399.7695,2.4871,3.9489,3.9489,15.5937,84.8051,0.8168,0.8168,0.8997,-1283.1732,58.86,0.0905,12.0
1350.0556,6332.9253,6332925.0,nan,8.6259,8.6259,6.0868,121.92,4.0,nan,61.3884,4.6414,4.6473,1350.0555,0.4229,1.0,3.202,0.1967,0.1123,0.1123,20777.3125,2.5332,4.6458,4.6458,21.5837,85.5019,0.7111,0.7111,0.8473,-1283.3256,54.727,0.0798,12.0
1350.208,6396.8247,6396825.0,nan,8.5694,8.5694,7.5511,121.92,4.0,nan,58.7264,5.1873,5.0802,1350.208,0.3956,1.0,2.5755,0.1902,0.1078,0.1078,20986.959,2.5587,5.1798,5.1798,26.8304,85.9907,0.6917,0.6917,0.8242,-1283.478,51.217,0.0746,12.0
1350.3604,7472.3232,7472323.5,nan,8.542,8.542,8.238,104.2414,4.0,nan,57.4082,5.2023,5.0305,1350.3604,0.3683,1.0,1.9113,0.1844,0.1086,0.1086,24515.4961,2.5555,5.1903,5.1903,26.939,86.2704,0.7644,0.62,0.8452,-1283.6304,47.011,0.083,12.0
1350.5128,8354.1328,8354132.5,nan,8.5309,8.5309,7.6489,91.44,4.0,nan,57.4491,4.9149,4.7332,1350.5128,0.3444,1.0,1.6409,0.1921,0.1275,0.1275,27408.5723,2.5062,4.9132,4.9132,24.14,86.6366,0.8035,0.63,0.8802,-1283.7827,40.589,0.1024,12.0
1350.6652,8130.1328,8130133.0,nan,8.5253,8.5253,6.675,91.44,4.0,nan,59.0678,4.7059,4.5344,1350.6652,0.3285,1.0,1.1364,0.1967,0.1447,0.1447,26673.6641,2.439,4.7094,4.7094,22.178,87.3057,0.8082,0.61,0.9147,-1283.9352,35.747,0.117,12.0
1350.8176,8008.4331,8008433.0,nan,8.5236,8.5236,6.1036,91.44,4.0,nan,60.5398,4.6474,4.4935,1350.8176,0.3237,1.0,0.8864,0.1957,0.1505,0.1505,26274.3867,2.4025,4.6497,4.6497,21.6199,88.0485,0.8073,0.62,0.9339,-1284.0875,34.305,0.1215,12.0
1350.97,6656.5259,6656526.0,nan,8.5236,8.5236,5.899,109.1186,4.0,nan,60.8494,4.6832,4.5361,1350.97,0.3288,1.0,0.9731,0.1995,0.1565,0.1565,21838.9961,2.383,4.6847,4.6847,21.9461,88.3221,0.7736,0.6,0.9324,-1284.24,34.172,0.1211,12.0
1351.1224,5891.9751,5891975.5,nan,8.519,8.519,5.8139,121.92,4.0,nan,60.6088,4.7523,4.5744,1351.1223,0.3389,1.0,1.1438,0.2079,0.1668,0.1668,19330.627,2.3568,4.7524,4.7524,22.5853,88.2024,0.7162,0.62,0.9222,-1284.3923,33.996,0.1195,12.0
1351.2748,5812.2246,5812225.0,nan,8.5134,8.5134,5.7608,121.92,4.0,nan,61.4172,4.78,4.5335,1351.2748,0.3485,1.0,1.1962,0.2117,0.1739,0.1739,19068.9785,2.3249,4.7786,4.7786,22.8345,88.225,0.6761,0.63,0.9188,-1284.5448,34.348,0.1176,12.0
1351.4272,5728.8755,5728875.5,nan,8.5118,8.5118,5.7608,121.92,4.0,nan,63.7222,4.7483,4.4268,1351.4271,0.3559,1.0,1.141,0.2101,0.1759,0.1759,18795.5234,2.2916,4.7473,4.7473,22.537,88.3528,0.6583,0.61,0.9202,-1284.6971,35.396,0.1158,12.0
1351.5796,5669.4004,5669400.0,nan,8.5232,8.5232,5.795,121.92,4.0,nan,66.296,4.6453,4.2931,1351.5796,0.3652,1.0,1.0983,0.2079,0.1687,0.1687,18600.3945,2.2678,4.6435,4.6435,21.5625,88.2125,0.6571,0.56,0.9116,-1284.8496,38.045,0.1109,12.0
1351.732,5681.7495,5681749.5,nan,8.5954,8.5954,5.7617,121.92,4.0,nan,68.6467,4.4205,4.1185,1351.7319,0.3838,1.0,1.4663,0.2011,0.1562,0.1562,18640.9102,2.2727,4.4175,4.4175,19.514,87.7991,0.6816,0.56,0.9124,-1285.002,42.838,0.1064,12.0
1351.8844,5759.9497,5759950.0,nan,8.7467,8.7467,5.3695,121.92,4.0,nan,71.188,4.058,3.8743,1351.8844,0.4154,1.0,2.2683,0.1885,0.1407,0.1407,18897.4727,2.304,4.0552,4.0552,16.4444,87.4004,0.7487,0.55,0.9399,-1285.1544,50.001,0.1053,12.0
1352.0368,5871.6001,5871600.0,nan,8.8959,8.8959,4.7412,121.92,4.0,nan,73.5987,3.623,3.552,1352.0367,0.4538,1.0,2.7841,0.1793,0.1217,0.1217,19263.7793,2.3486,3.6221,3.6221,13.1194,87.1336,0.8543,0.54,0.9687,-1285.3068,58.699,0.104,12.0
1352.1892,5986.7002,5986700.0,nan,8.958,8.958,4.253,121.92,4.0,nan,75.006,3.2277,3.2013,1352.1892,0.4881,1.0,2.5514,0.1734,0.1029,0.1029,19641.4043,2.3947,3.2291,3.2291,10.4273,86.8007,0.9592,0.64,0.991,-1285.4592,66.394,0.0987,12.0
1352.3416,6048.7002,6048700.5,nan,8.9623,8.9623,4.0688,121.92,4.0,nan,75.6495,2.9662,2.9409,1352.3416,0.5054,1.0,2.1635,0.1693,0.0922,0.0922,19844.8164,2.4195,2.9692,2.9692,8.8163,86.4128,0.9982,0.64,0.9996,-1285.6116,70.268,0.092,12.0
1352.494,6051.5005,6051500.5,nan,8.9606,8.9606,4.126,121.92,4.0,nan,75.4968,2.8823,2.858,1352.494,0.5033,1.0,2.1746,0.1705,0.0935,0.0935,19854.0039,2.4206,2.8858,2.8858,8.328,86.225,1.0,0.67,1.0,-1285.7639,69.887,0.0935,12.0
1352.6464,6033.6753,6033675.0,nan,8.9629,8.9629,4.2409,121.92,4.0,nan,74.3113,2.9208,2.9049,1352.6464,0.4924,1.0,2.4665,0.1761,0.1016,0.1016,19795.5215,2.4135,2.9223,2.9223,8.5398,86.1351,0.9998,0.67,0.9998,-1285.9164,67.251,0.1016,12.0
1352.7988,6010.7251,6010725.0,nan,8.9714,8.9714,4.3337,121.92,4.0,nan,73.4318,3.011,3.0056,1352.7988,0.4854,1.0,2.6829,0.1797,0.1076,0.1076,19720.2266,2.4043,3.0117,3.0117,9.0702,85.8451,0.992,0.992,0.992,-1286.0687,65.346,0.1067,12.0
1352.9512,6003.8252,6003825.0,nan,8.9764,8.9764,4.4432,121.92,4.0,nan,73.5714,3.1354,3.1356,1352.9512,0.4844,1.0,2.7659,0.1795,0.1079,0.1079,19697.5898,2.4015,3.1362,3.1362,9.8357,85.2645,0.9778,0.9778,0.9799,-1286.2212,65.24,0.1055,12.0
1353.1036,6021.0249,6021024.5,nan,8.9535,8.9535,4.5937,121.92,4.0,nan,74.1079,3.2887,3.2751,1353.1035,0.4821,1.0,2.5751,0.1753,0.1034,0.1034,19754.0176,2.4084,3.2893,3.2893,10.8198,84.9564,0.9702,0.9702,0.9747,-1286.3735,65.68,0.1003,12.0
1353.256,6045.6001,6045600.5,nan,8.9142,8.9142,4.745,121.92,4.0,nan,75.2881,3.4333,3.3781,1353.256,0.4757,1.0,2.0421,0.166,0.0944,0.0944,19834.6465,2.4182,3.4328,3.4328,11.784,85.0082,0.9861,0.9861,0.9882,-1286.526,66.24,0.0931,12.0
1353.4084,6067.1255,6067125.5,nan,8.8931,8.8931,4.8092,121.92,4.0,nan,76.723,3.5181,3.417,1353.4083,0.4683,1.0,1.5534,0.1566,0.0856,0.0856,19905.2676,2.4269,3.5167,3.5167,12.3669,85.2157,0.9985,0.9985,0.9986,-1286.6783,66.705,0.0855,12.0
1353.5608,6085.5,6085500.0,nan,8.8943,8.8943,4.7652,121.92,4.0,nan,76.4129,3.5337,3.4235,1353.5608,0.4633,1.0,1.4851,0.1563,0.0849,0.0849,19965.5527,2.4342,3.5325,3.5325,12.4787,85.4201,0.9999,0.9999,0.9999,-1286.8308,66.084,0.0849,12.0
1353.7132,6091.9248,6091925.0,nan,8.9022,8.9022,4.7165,121.92,4.0,nan,74.4992,3.5017,3.4364,1353.7131,0.4606,1.0,1.7741,0.1639,0.0919,0.0919,19986.6309,2.4368,3.501,3.501,12.2567,85.4796,0.9929,0.9929,0.9929,-1286.9832,64.445,0.0913,12.0
1353.8656,6094.4507,6094450.5,nan,8.9009,8.9009,4.7514,121.92,4.0,nan,72.8935,3.437,3.4528,1353.8656,0.4616,1.0,2.1063,0.1712,0.0982,0.0982,19994.916,2.4378,3.4364,3.4364,11.8086,85.4347,0.979,0.979,0.979,-1287.1356,63.485,0.0961,12.0
1354.018,6131.0752,6131075.0,nan,8.8953,8.8953,4.7419,121.92,4.0,nan,71.9091,3.3693,3.4762,1354.0179,0.4726,1.0,2.4184,0.1768,0.0989,0.0989,20115.0762,2.4524,3.3696,3.3696,11.3542,85.3907,0.9603,0.9603,0.9603,-1287.288,64.92,0.0949,12.0
1354.1704,6210.7002,6210700.5,nan,8.9028,8.9028,4.6941,121.92,4.0,nan,70.9117,3.3788,3.5627,1354.1704,0.4971,1.0,2.6328,0.181,0.093,0.093,20376.3145,2.4843,3.3812,3.3812,11.4324,85.2959,0.927,0.927,0.927,-1287.4404,69.05,0.0862,12.0
1354.3228,6299.3999,6299400.0,nan,8.93,8.93,4.7594,121.92,4.0,nan,70.5338,3.5337,3.7519,1354.3228,0.5292,1.0,2.07,0.1762,0.0771,0.0771,20667.3223,2.5198,3.537,3.537,12.5103,84.9935,0.9647,0.9647,0.884,-1287.5928,75.103,0.0744,12.0
1354.4752,6339.4248,6339425.0,nan,9.0042,9.0042,5.1601,121.92,4.0,nan,71.104,3.8112,3.9843,1354.4752,0.5537,1.0,1.3502,0.1672,0.0622,0.0622,20798.6387,2.5358,3.8132,3.8132,14.5406,84.7732,0.9983,0.9983,0.8254,-1287.7451,79.948,0.0621,12.0
1354.6276,6299.0752,6299075.0,nan,9.0769,9.0769,5.6869,121.92,0.0,nan,71.2981,4.0353,4.0858,1354.6276,0.5592,1.0,1.2859,0.1638,0.061,0.061,20666.2559,2.5196,4.0324,4.0324,16.2603,84.8645,1.0,1.0,0.7936,-1287.8976,80.332,0.061,12.0
1354.78,6218.375,6218375.0,nan,9.0299,9.0299,5.9378,121.92,0.0,nan,70.5748,3.9765,3.9213,1354.78,0.5477,1.0,1.7621,0.1675,0.072,0.072,20401.4922,2.4873,3.9692,3.9692,15.7548,85.4233,0.8427,0.8427,0.8147,-1288.0499,76.81,0.0607,12.0
1354.9324,6171.5503,6171550.0,nan,8.8707,8.8707,5.5806,121.92,0.0,nan,69.9101,3.7137,3.6411,1354.9324,0.5267,1.0,2.3749,0.1757,0.086,0.086,20247.8691,2.4686,3.7119,3.7119,13.7784,85.9555,0.8318,0.8318,0.8728,-1288.2024,72.277,0.0716,12.0
1355.0848,6146.3501,6146350.0,nan,8.7845,8.7845,5.1121,121.92,0.0,nan,69.7099,3.4655,3.4407,1355.0847,0.5038,1.0,3.1799,0.1887,0.1021,0.1021,20165.1895,2.4585,3.4669,3.4669,12.0195,86.2399,0.8709,0.8709,0.8971,-1288.3547,67.092,0.0889,12.0
1355.2372,6098.6001,6098600.0,nan,8.7818,8.7818,4.7593,121.92,0.0,nan,70.0367,3.2373,3.2724,1355.2372,0.4858,1.0,3.6141,0.1965,0.1148,0.1148,20008.5312,2.4394,3.2366,3.2366,10.4753,86.2866,0.9054,0.9054,0.9177,-1288.5072,63.02,0.1039,12.0
1355.3896,6051.3003,6051300.5,nan,8.788,8.788,4.4017,121.92,0.0,nan,71.083,3.0001,3.0673,1355.3895,0.4764,1.0,3.5104,0.1973,0.1201,0.1201,19853.3477,2.4205,3.0,3.0,9.0,86.616,0.9514,0.9514,0.9522,-1288.6595,61.305,0.1143,12.0
1355.542,6028.8501,6028850.0,nan,8.7868,8.7868,4.1011,121.92,0.0,nan,70.9584,2.8282,2.9079,1355.542,0.4773,1.0,3.3913,0.1976,0.1217,0.1217,19779.6914,2.4115,2.8302,2.8302,8.0098,87.1639,0.9749,0.9749,0.975,-1288.812,60.784,0.1187,12.0
1355.6944,6063.0752,6063075.0,nan,8.7789,8.7789,3.9876,121.92,0.0,nan,69.042,2.7841,2.8786,1355.6943,0.4879,1.0,3.394,0.1987,0.1187,0.1187,19891.9785,2.4252,2.7868,2.7868,7.766,87.6258,0.9727,0.9727,0.9727,-1288.9644,61.747,0.1155,12.0
1355.8468,6139.9502,6139950.0,nan,8.7756,8.7756,4.1393,121.92,0.0,nan,67.7764,2.824,2.9394,1355.8468,0.5094,1.0,3.196,0.1952,0.1069,0.1069,20144.1934,2.456,2.8248,2.8248,7.9797,88.0885,0.9533,0.9533,0.9533,-1289.1168,65.563,0.1019,12.0
1355.9992,6131.0752,6131075.0,nan,8.8532,8.8532,4.3327,121.92,0.0,nan,67.8905,2.8714,3.0145,1355.9991,0.5419,1.0,2.668,0.1856,0.0931,0.0931,20115.0762,2.4524,2.8711,2.8711,8.2434,88.9414,0.9404,0.9404,0.9404,-1289.2692,70.006,0.0875,12.0
1356.1516,5997.5498,5997550.0,nan,9.1172,9.1172,4.3963,121.92,0.0,nan,68.8128,2.9,3.0645,1356.1516,0.5809,nan,2.0952,0.1721,0.0823,0.0823,19677.002,2.399,2.8997,2.8997,8.4081,90.0649,0.9488,0.9488,0.9488,-1289.4215,73.472,0.0781,12.0
1356.304,5842.7754,5842775.0,nan,9.5121,9.5121,4.3625,121.92,0.0,nan,68.9711,2.8471,2.9795,1356.304,0.6186,nan,1.6663,0.1607,0.0751,0.0751,19169.209,2.3371,2.8446,2.8446,8.0916,91.0574,0.9821,0.9821,0.9721,-1289.574,75.792,0.0738,12.0
1356.4564,5740.875,5740875.0,nan,9.7895,9.7895,3.9983,121.92,0.0,nan,68.163,2.5743,2.6199,1356.4564,0.6446,nan,0.766,0.1773,0.0589,0.0589,18834.8926,2.2964,2.5685,2.5685,6.5971,91.6804,0.9992,0.9992,0.9928,-1289.7263,81.019,0.0589,12.0
1356.6088,5734.7002,5734700.0,nan,9.8188,9.8188,3.3169,121.92,0.0,nan,67.9355,2.1177,2.1077,1356.6088,0.6486,nan,0.9061,0.17,0.0643,0.0643,18814.6328,2.2939,2.1153,2.1153,4.4743,91.9546,1.0,1.0,0.9997,-1289.8788,79.289,0.0643,12.0
1356.7612,5809.9004,5809900.5,nan,9.6481,9.6481,2.5703,121.92,0.0,nan,69.5948,1.7341,1.7199,1356.7612,0.6382,nan,1.1866,0.1586,0.0709,0.0709,19061.3516,2.324,1.7378,1.7378,3.0199,92.0139,1.0,1.0,1.0,-1290.0311,77.162,0.0709,12.0
1356.9136,5785.8755,5785875.5,nan,9.3212,9.3212,2.0973,121.92,0.0,nan,72.7153,1.555,1.5575,1356.9136,0.6329,nan,0.6838,0.1767,0.0595,0.0595,18982.5312,2.3144,1.5589,1.5589,2.43,91.8588,1.0,1.0,1.0,-1290.1836,80.835,0.0595,12.0
1357.066,5460.75,5460750.0,nan,8.9657,8.9657,1.9064,121.92,0.0,nan,76.2564,1.5398,1.5773,1357.0659,0.6458,nan,0.0253,0.1154,0.0333,0.0333,17915.8457,2.1843,1.5424,1.5424,2.3789,91.8411,1.0,1.0,1.0,-1290.3359,77.254,0.0333,12.0
1357.2184,4983.8252,4983825.0,nan,8.756,8.756,2.0047,121.92,0.0,nan,80.7284,1.6262,1.728,1357.2184,0.6778,nan,0.0,0.065,0.0206,0.0206,16351.1328,1.9935,1.6278,1.6278,2.6496,91.9829,1.0,1.0,1.0,-1290.4884,68.681,0.0206,12.0
1357.3708,4656.0503,4656050.5,nan,8.9125,8.9125,2.3436,121.92,0.0,nan,85.1504,1.7434,1.9071,1357.3707,0.7173,nan,0.0013,0.0581,0.02,0.02,15275.7559,1.8624,1.7434,1.7434,3.0394,92.3499,1.0,1.0,1.0,-1290.6407,63.473,0.02,12.0
1357.5232,3971.6987,3971698.75,nan,9.5813,9.5813,2.6302,139.5986,0.0,nan,86.6808,1.7506,1.8971,1357.5232,0.7419,nan,0.0025,0.0566,0.02,0.02,13030.5078,1.819,1.747,1.747,3.0519,92.6427,1.0,1.0,1.0,-1290.7932,61.838,0.02,12.0
1357.6756,3725.74,3725740.0,nan,10.2239,10.2239,2.4091,152.4,0.0,nan,86.9498,1.5591,1.6226,1357.6755,0.6996,nan,0.0038,0.0585,0.02,0.02,12223.5566,1.8629,1.555,1.555,2.4179,92.9176,1.0,1.0,1.0,-1290.9456,63.931,0.02,12.0
1357.828,3953.4402,3953440.0,nan,10.399,10.399,1.9945,152.4,0.0,nan,87.165,1.3225,1.3277,1357.828,0.5937,nan,0.0051,0.0632,0.02,0.02,12970.6045,1.9767,1.3237,1.3237,1.7522,93.0159,1.0,1.0,1.0,-1291.098,69.099,0.02,13.0
1357.9804,4162.8599,4162860.0,nan,10.4247,10.4247,1.7568,152.4,0.0,nan,85.1718,1.2176,1.2212,1357.9803,0.4985,nan,0.0063,0.1688,0.0794,0.0794,13657.6777,2.0814,1.2209,1.2209,1.4906,93.0542,1.0,1.0,1.0,-1291.2504,65.517,0.0794,13.0
1358.1328,4237.6401,4237640.0,nan,10.583,10.583,1.7104,152.4,0.0,nan,83.534,1.2136,1.2474,1358.1328,0.4655,nan,0.0076,0.234,0.1184,0.1184,13903.0186,2.1188,1.2145,1.2145,1.4749,92.9911,1.0,1.0,1.0,-1291.4027,61.427,0.1184,13.0
1358.2852,4196.7402,4196740.5,nan,10.2935,10.2935,1.609,152.4,0.0,nan,84.7529,1.2138,1.281,1358.2852,0.4768,nan,0.0088,0.2407,0.111,0.111,13768.833,2.0984,1.2132,1.2132,1.472,92.8108,1.0,1.0,1.0,-1291.5552,64.224,0.111,13.0
1358.4376,4637.2451,4637245.0,nan,9.6983,9.6983,1.6314,134.7215,0.0,nan,88.9525,1.2387,1.3355,1358.4376,0.5027,nan,0.0101,0.2427,0.0883,0.0883,15214.0576,2.0497,1.2399,1.2399,1.5374,92.4617,1.0,1.0,1.0,-1291.7075,71.543,0.0883,13.0
1358.59,4399.7554,4399755.5,nan,9.4365,9.4365,1.7424,139.5985,0.0,nan,93.5096,1.3408,1.4711,1358.59,0.5245,nan,0.0114,0.2404,0.0669,0.0669,14434.8926,2.0151,1.3426,1.3426,1.8025,92.0605,1.0,1.0,1.0,-1291.86,78.408,0.0669,13.0
1358.7424,4109.46,4109460.0,nan,9.5116,9.5116,2.0171,152.4,0.0,nan,94.9653,1.4244,1.5616,1358.7423,0.5303,nan,0.0126,0.225,0.061,0.061,13482.4805,2.0547,1.4226,1.4226,2.0238,91.8651,1.0,1.0,1.0,-1292.0123,80.307,0.061,13.0
1358.8948,4359.1201,4359120.0,nan,9.6306,9.6306,2.0437,152.4,0.0,nan,90.5081,1.37,1.4635,1358.8948,0.522,nan,0.0139,0.2027,0.0751,0.0751,14301.5752,2.1796,1.3667,1.3667,1.868,91.8996,1.0,1.0,1.0,-1292.1648,75.804,0.0751,13.0
1359.0472,4760.3799,4760380.0,nan,9.9097,9.9097,1.9042,152.4,0.0,nan,82.5307,1.2516,1.3008,1359.0471,0.5082,nan,0.0152,0.1914,0.0925,0.0925,15618.0449,2.3802,1.2517,1.2517,1.5669,92.1038,1.0,1.0,1.0,-1292.3171,70.199,0.0925,13.0
1359.1996,5752.3369,5752337.0,nan,10.3629,10.3629,1.7764,134.7215,0.0,nan,77.237,1.2066,1.2523,1359.1996,0.4958,nan,0.0164,0.1989,0.0975,0.0975,18872.4961,2.5425,1.2088,1.2088,1.4612,92.1083,1.0,1.0,1.0,-1292.4696,68.578,0.0975,13.0
1359.352,6366.8501,6366850.0,nan,10.7206,10.7206,1.7441,121.92,0.0,nan,76.7526,1.2531,1.3281,1359.3519,0.4871,nan,0.0177,0.2019,0.1021,0.1021,20888.6172,2.5467,1.2545,1.2545,1.5739,92.0383,1.0,1.0,1.0,-1292.6219,67.096,0.1021,13.0
1359.5044,6193.4746,6193474.5,nan,10.7114,10.7114,1.785,121.92,0.0,nan,79.7698,1.3127,1.41,1359.5044,0.4839,nan,0.0189,0.1932,0.1046,0.1046,20319.7988,2.4774,1.3121,1.3121,1.7217,91.7662,1.0,1.0,1.0,-1292.7744,66.284,0.1046,13.0
1359.6568,6059.5,6059500.0,nan,10.5444,10.5444,1.7785,121.92,0.0,nan,84.5768,1.3486,1.4416,1359.6567,0.4884,nan,0.0202,0.1795,0.099,0.099,19880.25,2.4238,1.3483,1.3483,1.8179,91.5093,1.0,1.0,1.0,-1292.9268,68.11,0.099,13.0
1359.8092,5943.8755,5943875.5,nan,10.5932,10.5932,1.8492,121.92,0.0,nan,90.6209,1.4257,1.5222,1359.8092,0.4999,nan,0.0215,0.1612,0.0868,0.0868,19500.9043,2.3776,1.4274,1.4274,2.0373,91.1174,1.0,1.0,1.0,-1293.0792,72.045,0.0868,13.0
1359.9616,5816.0996,5816099.5,nan,10.7515,10.7515,2.0925,121.92,0.0,nan,96.9315,1.5347,1.6409,1359.9615,0.5145,nan,0.0227,0.1446,0.0726,0.0726,19081.6914,2.3264,1.5347,1.5347,2.3553,90.7775,1.0,1.0,1.0,-1293.2316,76.599,0.0726,13.0
1360.114,5666.2002,5666200.0,nan,10.6397,10.6397,2.3287,121.92,0.0,nan,102.0992,1.53,1.6123,1360.114,0.5268,nan,0.024,0.1476,0.039,0.039,18589.8945,2.2665,1.5263,1.5263,2.3296,90.352,1.0,1.0,1.0,-1293.3839,85.093,0.039,13.0
1360.2664,5554.3501,5554350.0,nan,10.3445,10.3445,2.2081,121.92,0.0,nan,106.3273,1.4363,1.4761,1360.2664,0.5346,nan,0.0253,0.1555,0.0209,0.0209,18222.9336,2.2217,1.4359,1.4359,2.0618,89.9132,1.0,1.0,1.0,-1293.5364,91.268,0.0209,13.0
1360.4188,5506.5996,5506599.5,nan,10.1771,10.1771,1.951,121.92,0.0,nan,110.9158,1.414,1.423,1360.4188,0.5417,nan,0.0265,0.1579,0.02,0.02,18066.2715,2.2026,1.4165,1.4165,2.0066,89.5206,1.0,1.0,1.0,-1293.6887,94.101,0.02,13.0
1360.5712,5459.6001,5459600.0,nan,10.0795,10.0795,1.8505,121.92,0.0,nan,114.9473,1.4535,1.4544,1360.5712,0.5581,nan,0.0278,0.1613,0.02,0.02,17912.0742,2.1838,1.4537,1.4537,2.1133,89.2969,1.0,1.0,1.0,-1293.8412,97.369,0.02,13.0
1360.7236,4725.585,4725584.5,nan,9.673,9.673,1.9941,139.5985,0.0,nan,117.076,1.4449,1.4562,1360.7235,0.5919,nan,0.029,0.1658,0.02,0.02,15503.8867,2.1643,1.4432,1.4432,2.0828,89.145,1.0,1.0,1.0,-1293.9935,99.502,0.02,14.0
1360.876,4292.3198,4292320.0,nan,9.0869,9.0869,2.0488,152.4,0.0,nan,115.7582,1.4059,1.4386,1360.876,0.6402,nan,0.0303,0.1758,0.02,0.02,14082.4141,2.1462,1.4061,1.4061,1.9771,88.9756,1.0,1.0,1.0,-1294.146,99.977,0.02,14.0
1361.0284,4215.8398,4215840.0,nan,8.9235,8.9235,1.9874,152.4,0.0,nan,109.7142,1.4071,1.4723,1361.0283,0.6857,nan,0.0316,0.1955,0.02,0.02,13831.4961,2.1079,1.4083,1.4083,1.9833,88.864,1.0,1.0,1.0,-1294.2983,99.997,0.02,14.0
1361.1808,4154.3599,4154360.0,nan,9.3988,9.3988,1.8605,152.4,0.0,nan,101.1805,1.4236,1.5062,1361.1808,0.7004,nan,0.0328,0.2127,0.02,0.02,13629.79,2.0772,1.4233,1.4233,2.0258,88.7911,1.0,1.0,1.0,-1294.4508,99.997,0.02,14.0
1361.3332,4217.7998,4217800.0,nan,10.1774,10.1774,1.8282,152.4,0.0,nan,93.9204,1.4073,1.4646,1361.3331,0.674,nan,0.0341,0.2086,0.02,0.02,13837.9258,2.1089,1.4064,1.4064,1.9779,88.8274,1.0,1.0,1.0,-1294.6031,99.997,0.02,14.0
1361.4856,4365.2002,4365200.0,nan,10.8462,10.8462,1.867,152.4,0.0,nan,89.8536,1.3799,1.3878,1361.4856,0.6276,nan,0.0354,0.1958,0.027,0.027,14321.5234,2.1826,1.3801,1.3801,1.9048,88.8629,1.0,1.0,1.0,-1294.7556,93.878,0.027,14.0
